timestamp,run_id,epoch,episode,total_episode_count,state_encoder_version,voxel_channels,has_global_vector,global_feature_count,total_actions,invalid_actions,invalid_pct,blocks_placed,acc_step_reward,final_eval_reward,total_reward,epsilon,stop_reason,max_floor,placed_floor_distribution,rejected_total,rejected_no_support,rejected_collision,rejected_bad_socket,rejected_out_of_bounds,pruned_types,dead_tiles,dead_rotations,rejected_rot_aim,rejected_proximity,encoder_time_ms,global_encoder_time_ms,global_has_nan,global_has_infinity,global_feat_cnt,global_feat_mean,global_feat_max,global_feat_nonzero
2026-05-05 23:14:08,run_1778011901552,1,11,62,v3,16,true,32,19,0,0.0,18,11.6420,-12.5361,-0.8941,0.97987,AGENT_STOP,1,F0:17|F1:1,8279,0,0,0,0,0,8,0,0,8271,17,0,false,false,32,0.2978,1.0000,18
2026-05-05 23:14:09,run_1778011901552,1,12,63,v3,16,true,32,19,0,0.0,19,12.1028,-11.7640,0.3388,0.97975,AGENT_STOP,1,F0:16|F1:3,8675,0,0,0,0,0,3,0,0,8672,18,0,false,false,32,0.3080,1.0000,19
2026-05-05 23:14:10,run_1778011901552,1,13,64,v3,16,true,32,8,0,0.0,7,2.5900,-16.3458,-13.7558,0.97962,AGENT_STOP,0,F0:7,3447,0,0,0,0,0,1,0,0,3446,5,0,false,false,32,0.2093,1.0000,14
2026-05-05 23:14:10,run_1778011901552,1,14,65,v3,16,true,32,11,0,0.0,10,5.6000,-9.3114,-3.7114,0.97950,AGENT_STOP,0,F0:10,5127,0,0,0,0,0,1,0,0,5126,7,0,false,false,32,0.2908,1.0000,16
2026-05-05 23:14:12,run_1778011901552,1,15,66,v3,16,true,32,21,0,0.0,20,12.2020,-17.5054,-5.3034,0.97938,AGENT_STOP,1,F0:19|F1:1,9787,0,0,0,0,0,5,0,0,9782,13,0,false,false,32,0.3113,1.0000,19
2026-05-05 23:14:14,run_1778011901552,1,16,67,v3,16,true,32,34,0,0.0,35,29.4492,-16.8162,12.6330,0.97926,AGENT_STOP,1,F0:26|F1:9,17442,0,0,0,0,0,7,0,0,17435,35,0,false,false,32,0.3193,1.0000,19
2026-05-05 23:14:14,run_1778011901552,1,17,68,v3,16,true,32,6,0,0.0,5,2.0400,-10.1516,-8.1116,0.97914,AGENT_STOP,0,F0:5,3748,0,0,0,0,0,1,0,0,3747,2,0,false,false,32,0.1992,1.0000,13
2026-05-05 23:14:15,run_1778011901552,1,18,69,v3,16,true,32,17,0,0.0,16,10.1388,-11.1133,-0.9745,0.97902,AGENT_STOP,1,F0:12|F1:4,9695,0,0,0,0,0,0,0,0,9695,14,0,false,false,32,0.3017,1.0000,19
2026-05-05 23:14:16,run_1778011901552,1,19,70,v3,16,true,32,12,0,0.0,11,6.0440,-10.0399,-3.9959,0.97890,AGENT_STOP,1,F0:9|F1:2,5238,0,0,0,0,0,3,0,0,5235,10,0,false,false,32,0.3089,1.0000,18
2026-05-05 23:14:16,run_1778011901552,1,20,71,v3,16,true,32,11,0,0.0,10,5.1100,-10.3194,-5.2094,0.97877,AGENT_STOP,0,F0:10,5735,0,0,0,0,0,1,0,0,5734,5,0,false,false,32,0.2283,1.0000,13
2026-05-05 23:14:17,run_1778011901552,1,21,72,v3,16,true,32,9,0,0.0,8,3.8400,-9.7398,-5.8998,0.97865,AGENT_STOP,0,F0:8,5169,0,0,0,0,0,2,0,0,5167,6,0,false,false,32,0.2695,1.0000,16
2026-05-05 23:14:17,run_1778011901552,1,22,73,v3,16,true,32,6,0,0.0,5,2.1820,-10.1516,-7.9696,0.97853,AGENT_STOP,1,F0:4|F1:1,3668,0,0,0,0,0,0,0,0,3668,3,0,false,false,32,0.2365,1.0000,17
2026-05-05 23:14:18,run_1778011901552,1,23,74,v3,16,true,32,14,0,0.0,13,6.4540,-20.7590,-14.3050,0.97841,AGENT_STOP,1,F0:11|F1:2,6753,0,0,0,0,0,4,0,0,6749,9,0,false,false,32,0.3050,1.0000,19
2026-05-05 23:14:19,run_1778011901552,1,24,75,v3,16,true,32,6,0,0.0,5,1.9300,-10.1516,-8.2216,0.97829,AGENT_STOP,0,F0:5,3554,0,0,0,0,0,1,0,0,3553,5,0,false,false,32,0.2803,1.0000,16
2026-05-05 23:14:20,run_1778011901552,1,25,76,v3,16,true,32,19,0,0.0,18,10.8020,-19.0293,-8.2273,0.97817,AGENT_STOP,1,F0:17|F1:1,8760,0,0,0,0,0,2,0,0,8758,19,0,false,false,32,0.3097,1.0000,19
2026-05-05 23:14:21,run_1778011901552,1,26,77,v3,16,true,32,22,0,0.0,21,13.6220,-18.2332,-4.6112,0.97805,AGENT_STOP,1,F0:20|F1:1,10389,0,0,0,0,0,1,0,0,10388,13,0,false,false,32,0.3089,1.0000,19
2026-05-05 23:14:21,run_1778011901552,1,27,78,v3,16,true,32,6,0,0.0,5,2.4400,-10.1516,-7.7116,0.97792,AGENT_STOP,0,F0:5,3602,0,0,0,0,0,0,0,0,3602,4,0,false,false,32,0.2989,1.0000,16
2026-05-05 23:14:22,run_1778011901552,1,28,79,v3,16,true,32,15,0,0.0,16,8.1640,-20.3176,-12.1536,0.97780,AGENT_STOP,1,F0:14|F1:2,7496,0,0,0,0,0,2,0,0,7494,7,0,false,false,32,0.2550,1.0000,16
2026-05-05 23:14:23,run_1778011901552,1,29,80,v3,16,true,32,14,0,0.0,13,7.3060,-9.2175,-1.9115,0.97768,AGENT_STOP,1,F0:10|F1:3,6864,0,0,0,0,0,1,0,0,6863,10,0,false,false,32,0.2308,1.0000,16
2026-05-05 23:14:23,run_1778011901552,1,30,81,v3,16,true,32,8,0,0.0,7,1.9000,-15.3843,-13.4843,0.97756,AGENT_STOP,0,F0:7,3102,0,0,0,0,0,0,0,0,3102,4,0,false,false,32,0.1869,1.0000,13
2026-05-05 23:14:24,run_1778011901552,1,31,82,v3,16,true,32,7,0,0.0,6,3.0200,-7.3609,-4.3409,0.97744,AGENT_STOP,0,F0:6,3372,0,0,0,0,0,1,0,0,3371,2,0,false,false,32,0.2836,1.0000,15
2026-05-05 23:14:24,run_1778011901552,1,32,83,v3,16,true,32,8,0,0.0,7,3.0700,-8.1273,-5.0573,0.97732,AGENT_STOP,0,F0:7,3418,0,0,0,0,0,1,0,0,3417,5,0,false,false,32,0.2029,1.0000,13
2026-05-05 23:14:25,run_1778011901552,1,33,84,v3,16,true,32,8,0,0.0,7,3.1400,-10.3141,-7.1741,0.97720,AGENT_STOP,0,F0:7,3501,0,0,0,0,0,1,0,0,3500,7,0,false,false,32,0.2607,1.0000,15
2026-05-05 23:14:25,run_1778011901552,1,34,85,v3,16,true,32,13,0,0.0,12,7.1260,-12.1506,-5.0246,0.97708,AGENT_STOP,1,F0:9|F1:3,6978,0,0,0,0,0,1,0,0,6977,7,0,false,false,32,0.3052,1.0000,19
2026-05-05 23:14:26,run_1778011901552,1,35,86,v3,16,true,32,14,0,0.0,13,7.8640,-11.4233,-3.5593,0.97695,AGENT_STOP,1,F0:11|F1:2,7266,0,0,0,0,0,0,0,0,7266,9,0,false,false,32,0.3162,1.0000,19
2026-05-05 23:14:27,run_1778011901552,1,36,87,v3,16,true,32,11,0,0.0,10,5.6440,-7.1634,-1.5194,0.97683,AGENT_STOP,1,F0:8|F1:2,5525,0,0,0,0,0,1,0,0,5524,9,0,false,false,32,0.2605,1.0000,17
2026-05-05 23:14:28,run_1778011901552,1,37,88,v3,16,true,32,22,0,0.0,21,15.5516,-20.5292,-4.9776,0.97671,AGENT_STOP,1,F0:16|F1:5,10932,0,0,0,0,0,2,0,0,10930,17,0,false,false,32,0.2973,1.0000,18
2026-05-05 23:14:29,run_1778011901552,1,38,89,v3,16,true,32,7,0,0.0,6,2.3800,-13.9064,-11.5264,0.97659,AGENT_STOP,0,F0:6,3393,0,0,0,0,0,1,0,0,3392,4,0,false,false,32,0.2846,1.0000,15
2026-05-05 23:14:29,run_1778011901552,1,39,90,v3,16,true,32,8,0,0.0,7,2.9500,-9.5223,-6.5723,0.97647,AGENT_STOP,0,F0:7,3578,0,0,0,0,0,1,0,0,3577,4,0,false,false,32,0.2029,1.0000,13
2026-05-05 23:14:30,run_1778011901552,1,40,91,v3,16,true,32,11,0,0.0,10,5.4740,-12.4568,-6.9828,0.97635,AGENT_STOP,1,F0:8|F1:2,5679,0,0,0,0,0,0,0,0,5679,8,0,false,false,32,0.3135,1.0000,18
2026-05-05 23:14:30,run_1778011901552,1,41,92,v3,16,true,32,6,0,0.0,5,1.8600,-10.1516,-8.2916,0.97623,AGENT_STOP,0,F0:5,3421,0,0,0,0,0,0,0,0,3421,3,0,false,false,32,0.1919,1.0000,13
2026-05-05 23:14:31,run_1778011901552,1,42,93,v3,16,true,32,11,0,0.0,10,5.7188,-9.1977,-3.4789,0.97611,AGENT_STOP,2,F0:6|F1:3|F2:1,6073,0,0,0,0,0,0,0,0,6073,8,0,false,false,32,0.2398,1.0000,16
2026-05-05 23:14:31,run_1778011901552,1,43,94,v3,16,true,32,11,0,0.0,11,4.9600,-12.7424,-7.7824,0.97599,AGENT_STOP,0,F0:11,5794,0,0,0,0,0,1,0,0,5793,6,0,false,false,32,0.2067,1.0000,14
2026-05-05 23:14:32,run_1778011901552,1,44,95,v3,16,true,32,8,0,0.0,7,3.1100,-8.2343,-5.1243,0.97587,AGENT_STOP,0,F0:7,4070,0,0,0,0,0,0,0,0,4070,3,0,false,false,32,0.2289,1.0000,14
2026-05-05 23:14:32,run_1778011901552,1,45,96,v3,16,true,32,9,0,0.0,8,3.6680,-10.4285,-6.7605,0.97574,AGENT_STOP,1,F0:6|F1:2,5449,0,0,0,0,0,0,0,0,5449,6,0,false,false,32,0.2261,1.0000,15
2026-05-05 23:14:33,run_1778011901552,1,46,97,v3,16,true,32,8,0,0.0,7,3.3600,-8.2153,-4.8553,0.97562,AGENT_STOP,0,F0:7,3638,0,0,0,0,0,0,0,0,3638,7,0,false,false,32,0.2798,1.0000,15
2026-05-05 23:14:34,run_1778011901552,1,47,98,v3,16,true,32,13,0,0.0,12,7.4800,-7.1616,0.3184,0.97550,AGENT_STOP,1,F0:9|F1:3,7590,0,0,0,0,0,0,0,0,7590,12,0,false,false,32,0.2808,1.0000,18
2026-05-05 23:14:34,run_1778011901552,1,48,99,v3,16,true,32,9,0,0.0,8,3.6900,-12.5472,-8.8572,0.97538,AGENT_STOP,0,F0:8,5505,0,0,0,0,0,0,0,0,5505,6,0,false,false,32,0.2703,1.0000,15
2026-05-05 23:14:34,run_1778011901552,1,49,100,v3,16,true,32,6,0,0.0,5,1.6800,-10.1516,-8.4716,0.97526,AGENT_STOP,0,F0:5,3717,0,0,0,0,0,0,0,0,3717,2,0,false,false,32,0.1992,1.0000,13
2026-05-05 23:14:43,run_1778011901552,1,59,110,v3,16,true,32,11,0,0.0,10,4.8400,-10.8000,-5.9600,0.97405,AGENT_STOP,0,F0:10,5385,0,0,0,0,0,3,0,0,5382,5,0,false,false,32,0.2129,1.0000,14
2026-05-05 23:14:51,run_1778011901552,1,69,120,v3,16,true,32,21,0,0.0,20,13.7900,-9.9197,3.8703,0.97284,AGENT_STOP,1,F0:17|F1:3,9902,0,0,0,0,0,0,0,0,9902,13,0,false,false,32,0.2912,1.0000,19
2026-05-05 23:14:59,run_1778011901552,1,79,130,v3,16,true,32,10,0,0.0,9,4.4800,-10.3299,-5.8499,0.97164,AGENT_STOP,0,F0:9,5128,0,0,0,0,0,0,0,0,5128,6,0,false,false,32,0.2858,1.0000,16
2026-05-05 23:15:08,run_1778011901552,1,89,140,v3,16,true,32,14,0,0.0,13,7.9600,-5.9816,1.9784,0.97043,AGENT_STOP,0,F0:13,7397,0,0,0,0,0,0,0,0,7397,5,0,false,false,32,0.2174,1.0000,13
2026-05-05 23:15:15,run_1778011901552,1,99,150,v3,16,true,32,10,0,0.0,9,3.8200,-11.7408,-7.9208,0.96923,AGENT_STOP,0,F0:9,5061,0,0,0,0,0,0,0,0,5061,7,0,false,false,32,0.2567,1.0000,15
2026-05-05 23:15:23,run_1778011901552,1,109,160,v3,16,true,32,28,0,0.0,27,22.2324,-16.1915,6.0409,0.96803,AGENT_STOP,1,F0:19|F1:8,13334,0,0,0,0,0,0,0,0,13334,18,0,false,false,32,0.2905,1.0000,18
2026-05-05 23:15:30,run_1778011901552,1,119,170,v3,16,true,32,13,0,0.0,12,6.9900,-10.0988,-3.1088,0.96683,AGENT_STOP,1,F0:9|F1:3,7995,0,0,0,0,0,0,0,0,7995,8,0,false,false,32,0.2823,1.0000,19
2026-05-05 23:15:38,run_1778011901552,1,129,180,v3,16,true,32,6,0,0.0,5,2.1820,-10.1516,-7.9696,0.96563,AGENT_STOP,1,F0:4|F1:1,3605,0,0,0,0,0,0,0,0,3605,4,0,false,false,32,0.2304,1.0000,16
2026-05-05 23:15:45,run_1778011901552,1,139,190,v3,16,true,32,16,0,0.0,15,8.5140,-18.8204,-10.3064,0.96443,AGENT_STOP,1,F0:13|F1:2,7439,0,0,0,0,0,0,0,0,7439,9,0,false,false,32,0.3038,1.0000,18
2026-05-05 23:15:51,run_1778011901552,1,149,200,v3,16,true,32,8,0,0.0,7,2.5000,-8.4753,-5.9753,0.96324,AGENT_STOP,0,F0:7,3008,0,0,0,0,0,0,0,0,3008,4,0,false,false,32,0.1899,1.0000,13
2026-05-05 23:16:02,run_1778011901552,2,9,210,v3,16,true,32,21,0,0.0,21,13.2060,-32.5213,-19.3153,0.96205,AGENT_STOP,1,F0:17|F1:4,11317,0,0,0,0,0,1,0,0,11316,13,0,false,false,32,0.3137,1.0000,19
2026-05-05 23:16:09,run_1778011901552,2,19,220,v3,16,true,32,8,0,0.0,7,3.3800,-6.1743,-2.7943,0.96085,AGENT_STOP,0,F0:7,3717,0,0,0,0,0,0,0,0,3717,5,0,false,false,32,0.2069,1.0000,13
2026-05-05 23:16:17,run_1778011901552,2,29,230,v3,16,true,32,24,0,0.0,23,16.0120,-14.9707,1.0413,0.95966,AGENT_STOP,1,F0:22|F1:1,11184,0,0,0,0,0,0,0,0,11184,12,0,false,false,32,0.3027,1.0000,19
2026-05-05 23:16:24,run_1778011901552,2,39,240,v3,16,true,32,19,0,0.0,18,10.9300,-22.3718,-11.4418,0.95847,AGENT_STOP,0,F0:18,7936,0,0,0,0,0,0,0,0,7936,12,0,false,false,32,0.2778,1.0000,16
2026-05-05 23:16:31,run_1778011901552,2,49,250,v3,16,true,32,8,0,0.0,7,2.7100,-12.7653,-10.0553,0.95728,AGENT_STOP,0,F0:7,3509,0,0,0,0,0,0,0,0,3509,2,0,false,false,32,0.2093,1.0000,14
2026-05-05 23:16:37,run_1778011901552,2,59,260,v3,16,true,32,14,0,0.0,13,7.7060,-6.6895,1.0165,0.95610,AGENT_STOP,1,F0:10|F1:3,7134,0,0,0,0,0,0,0,0,7134,7,0,false,false,32,0.2488,1.0000,16
2026-05-05 23:16:47,run_1778011901552,2,69,270,v3,16,true,32,24,0,0.0,23,16.4109,-10.6685,5.7423,0.95491,AGENT_STOP,2,F0:16|F1:5|F2:2,11205,0,0,0,0,0,0,0,0,11205,16,0,false,false,32,0.2383,1.0000,17
2026-05-05 23:16:56,run_1778011901552,2,79,280,v3,16,true,32,6,0,0.0,5,2.1700,-10.1516,-7.9816,0.95373,AGENT_STOP,0,F0:5,3525,0,0,0,0,0,0,0,0,3525,5,0,false,false,32,0.2617,1.0000,14
2026-05-05 23:17:05,run_1778011901552,2,89,290,v3,16,true,32,7,0,0.0,6,2.7200,-7.3792,-4.6592,0.95255,AGENT_STOP,0,F0:6,3519,0,0,0,0,0,0,0,0,3519,5,0,false,false,32,0.2721,1.0000,16
2026-05-05 23:17:12,run_1778011901552,2,99,300,v3,16,true,32,23,0,0.0,22,14.8600,-15.1112,-0.2512,0.95137,AGENT_STOP,1,F0:19|F1:3,10792,0,0,0,0,0,0,0,0,10792,20,0,false,false,32,0.2872,1.0000,19
2026-05-05 23:17:19,run_1778011901552,2,109,310,v3,16,true,32,14,0,0.0,13,6.8900,-9.4880,-2.5980,0.95019,AGENT_STOP,0,F0:13,6630,0,0,0,0,0,0,0,0,6630,7,0,false,false,32,0.2805,1.0000,15
2026-05-05 23:17:28,run_1778011901552,2,119,320,v3,16,true,32,6,0,0.0,5,2.6200,-10.1516,-7.5316,0.94901,AGENT_STOP,0,F0:5,3432,0,0,0,0,0,0,0,0,3432,3,0,false,false,32,0.2678,1.0000,15
2026-05-05 23:17:35,run_1778011901552,2,129,330,v3,16,true,32,8,0,0.0,7,2.9300,-8.5032,-5.5732,0.94783,AGENT_STOP,0,F0:7,3069,0,0,0,0,0,0,0,0,3069,6,0,false,false,32,0.2605,1.0000,16
2026-05-05 23:17:43,run_1778011901552,2,139,340,v3,16,true,32,8,0,0.0,7,2.6500,-8.8033,-6.1533,0.94666,AGENT_STOP,0,F0:7,3837,0,0,0,0,0,0,0,0,3837,5,0,false,false,32,0.2029,1.0000,12
2026-05-05 23:17:53,run_1778011901552,2,149,350,v3,16,true,32,23,0,0.0,22,15.2440,-12.2786,2.9654,0.94548,AGENT_STOP,1,F0:20|F1:2,10751,0,0,0,0,0,0,0,0,10751,17,0,false,false,32,0.3064,1.0000,18
2026-05-05 23:18:04,run_1778011901552,3,9,360,v3,16,true,32,22,0,0.0,21,15.3420,-15.7046,-0.3626,0.94431,AGENT_STOP,1,F0:15|F1:6,10748,0,0,0,0,0,0,0,0,10748,15,0,false,false,32,0.2889,1.0000,19
2026-05-05 23:18:13,run_1778011901552,3,19,370,v3,16,true,32,15,0,0.0,14,8.6200,-9.9706,-1.3506,0.94314,AGENT_STOP,1,F0:11|F1:3,7804,0,0,0,0,0,0,0,0,7804,16,0,false,false,32,0.3027,1.0000,18
2026-05-05 23:18:23,run_1778011901552,3,29,380,v3,16,true,32,28,0,0.0,28,20.1200,-17.2828,2.8372,0.94197,AGENT_STOP,1,F0:25|F1:3,12492,0,0,0,0,0,0,0,0,12492,25,0,false,false,32,0.3105,1.0000,19
2026-05-05 23:18:32,run_1778011901552,3,39,390,v3,16,true,32,14,0,0.0,13,8.2716,-7.9982,0.2734,0.94081,AGENT_STOP,1,F0:9|F1:4,7485,0,0,0,0,0,0,0,0,7485,10,0,false,false,32,0.3209,1.0000,18
2026-05-05 23:18:41,run_1778011901552,3,49,400,v3,16,true,32,8,0,0.0,8,3.6600,-8.7595,-5.0995,0.93964,AGENT_STOP,0,F0:8,3683,0,0,0,0,0,0,0,0,3683,4,0,false,false,32,0.2973,1.0000,16
2026-05-05 23:18:53,run_1778011901552,3,59,410,v3,16,true,32,22,0,0.0,21,14.6740,-26.0423,-11.3683,0.93847,AGENT_STOP,1,F0:16|F1:5,11300,0,0,0,0,0,0,0,0,11300,17,0,false,false,32,0.2990,1.0000,18
2026-05-05 23:19:02,run_1778011901552,3,69,420,v3,16,true,32,11,0,0.0,10,5.6300,-7.1476,-1.5176,0.93731,AGENT_STOP,0,F0:10,5264,0,0,0,0,0,0,0,0,5264,7,0,false,false,32,0.2632,1.0000,15
2026-05-05 23:19:10,run_1778011901552,3,79,430,v3,16,true,32,20,0,0.0,20,12.4260,-13.9769,-1.5509,0.93615,AGENT_STOP,1,F0:16|F1:4,9342,0,0,0,0,0,0,0,0,9342,15,0,false,false,32,0.2893,1.0000,19
2026-05-05 23:19:18,run_1778011901552,3,89,440,v3,16,true,32,24,0,0.0,23,17.2802,-11.4820,5.7982,0.93499,AGENT_STOP,2,F0:15|F1:6|F2:2,11870,0,0,0,0,0,1,0,0,11869,25,0,false,false,32,0.3095,1.0000,18
2026-05-05 23:19:25,run_1778011901552,3,99,450,v3,16,true,32,15,0,0.0,14,8.4238,-25.5816,-17.1577,0.93383,AGENT_STOP,2,F0:11|F1:2|F2:1,7544,0,0,0,0,0,0,0,0,7544,9,0,false,false,32,0.3067,1.0000,19
2026-05-05 23:19:34,run_1778011901552,3,109,460,v3,16,true,32,6,0,0.0,5,1.9300,-10.1516,-8.2216,0.93267,AGENT_STOP,0,F0:5,3140,0,0,0,0,0,0,0,0,3140,5,0,false,false,32,0.2957,1.0000,16
2026-05-05 23:19:43,run_1778011901552,3,119,470,v3,16,true,32,12,0,0.0,11,6.1680,-11.0658,-4.8978,0.93152,AGENT_STOP,1,F0:9|F1:2,5357,0,0,0,0,0,1,0,0,5356,8,0,false,false,32,0.3071,1.0000,19
2026-05-05 23:19:52,run_1778011901552,3,129,480,v3,16,true,32,14,0,0.0,14,7.9499,-14.7424,-6.7924,0.93036,AGENT_STOP,2,F0:9|F1:4|F2:1,7938,0,0,0,0,0,0,0,0,7938,10,0,false,false,32,0.2381,1.0000,18
2026-05-05 23:20:01,run_1778011901552,3,139,490,v3,16,true,32,14,0,0.0,13,7.3480,-7.6659,-0.3179,0.92921,AGENT_STOP,1,F0:9|F1:4,7401,0,0,0,0,0,0,0,0,7401,8,0,false,false,32,0.2150,1.0000,17
2026-05-05 23:20:09,run_1778011901552,3,149,500,v3,16,true,32,7,0,0.0,6,2.9680,-3.0620,-0.0940,0.92806,MASK_EMPTY,1,F0:4|F1:2,3517,0,0,0,0,0,1,0,0,3516,3,0,false,false,32,0.2531,1.0000,17
2026-05-05 23:20:16,run_1778011901552,4,9,510,v3,16,true,32,32,0,0.0,31,26.8014,-16.8739,9.9276,0.92691,AGENT_STOP,2,F0:19|F1:11|F2:1,13757,0,0,0,0,0,1,0,0,13756,31,0,false,false,32,0.3110,1.0000,19
2026-05-05 23:20:25,run_1778011901552,4,19,520,v3,16,true,32,6,0,0.0,5,2.3500,-10.1516,-7.8016,0.92576,AGENT_STOP,0,F0:5,3254,0,0,0,0,0,0,0,0,3254,5,0,false,false,32,0.2617,1.0000,14
2026-05-05 23:20:35,run_1778011901552,4,29,530,v3,16,true,32,22,0,0.0,21,15.6288,-15.0273,0.6015,0.92461,AGENT_STOP,2,F0:14|F1:6|F2:1,11561,0,0,0,0,0,0,0,0,11561,17,0,false,false,32,0.3002,1.0000,19
2026-05-05 23:20:41,run_1778011901552,4,39,540,v3,16,true,32,20,0,0.0,19,13.7896,-12.4362,1.3534,0.92346,AGENT_STOP,2,F0:10|F1:7|F2:2,9839,0,0,0,0,0,0,0,0,9839,18,0,false,false,32,0.2884,1.0000,18
2026-05-05 23:20:48,run_1778011901552,4,49,550,v3,16,true,32,11,0,0.0,11,5.8240,-7.9524,-2.1284,0.92232,AGENT_STOP,1,F0:9|F1:2,5273,0,0,0,0,0,0,0,0,5273,6,0,false,false,32,0.2398,1.0000,16
2026-05-05 23:20:58,run_1778011901552,4,59,560,v3,16,true,32,9,0,0.0,8,3.6900,-10.1603,-6.4703,0.92118,AGENT_STOP,0,F0:8,5322,0,0,0,0,0,1,0,0,5321,9,0,false,false,32,0.2735,1.0000,16
2026-05-05 23:21:05,run_1778011901552,4,69,570,v3,16,true,32,13,0,0.0,13,6.8640,-12.4330,-5.5690,0.92004,AGENT_STOP,1,F0:11|F1:2,7581,0,0,0,0,0,0,0,0,7581,6,0,false,false,32,0.3084,1.0000,18
2026-05-05 23:21:17,run_1778011901552,4,79,580,v3,16,true,32,24,0,0.0,23,16.0540,-9.7511,6.3029,0.91889,AGENT_STOP,1,F0:21|F1:2,11219,0,0,0,0,0,0,0,0,11219,11,0,false,false,32,0.2457,1.0000,17
2026-05-05 23:21:25,run_1778011901552,4,89,590,v3,16,true,32,9,0,0.0,8,4.1640,-7.2136,-3.0496,0.91776,AGENT_STOP,1,F0:6|F1:2,5618,0,0,0,0,0,0,0,0,5618,9,0,false,false,32,0.3020,1.0000,18
2026-05-05 23:21:33,run_1778011901552,4,99,600,v3,16,true,32,12,0,0.0,11,5.4000,-20.5045,-15.1045,0.91662,AGENT_STOP,0,F0:11,4675,0,0,0,0,0,0,0,0,4675,11,0,false,false,32,0.2661,1.0000,16
2026-05-05 23:21:43,run_1778011901552,4,109,610,v3,16,true,32,18,0,0.0,17,12.8444,-5.2608,7.5836,0.91548,AGENT_STOP,2,F0:8|F1:8|F2:1,9137,0,0,0,0,0,0,0,0,9137,14,0,false,false,32,0.3021,1.0000,18
2026-05-05 23:21:53,run_1778011901552,4,119,620,v3,16,true,32,12,0,0.0,11,6.2080,-12.4228,-6.2148,0.91435,AGENT_STOP,1,F0:9|F1:2,5042,0,0,0,0,0,0,0,0,5042,13,0,false,false,32,0.2778,1.0000,18
2026-05-05 23:22:02,run_1778011901552,4,129,630,v3,16,true,32,8,0,0.0,7,3.0800,-9.3591,-6.2791,0.91321,AGENT_STOP,0,F0:7,3467,0,0,0,0,0,0,0,0,3467,7,0,false,false,32,0.2654,1.0000,14
