timestamp,run_id,epoch,episode,total_episode_count,state_encoder_version,total_actions,blocks_placed,invalid_actions,episode_ms,context_ms,state_encode_ms,next_state_encode_ms,action_select_ms,grid_clone_ms,placement_ms,finalize_ms,reward_ms,replay_ms,train_batch_ms,invalid_log_ms,final_eval_ms,episode_log_ms,update_best_ms,untracked_ms,top_stage,top_stage_ms,rejected_proximity,rejected_rot_aim,dead_tiles,dead_rotations,pruned_types
2026-05-06 13:13:29,run_1778060708817,17,25,1625,v3,6,5,0,468.731,0.072,3.145,3.110,48.706,0.048,0.033,0.028,0.232,0.920,412.357,0.000,0.003,0.002,0.010,0.066,train_batch,412.357,2619,0,1,0,0
2026-05-06 13:13:55,run_1778060708817,17,50,1650,v3,6,5,0,521.229,0.049,2.338,2.551,62.761,0.034,0.036,0.022,0.206,0.751,452.266,0.000,0.002,0.146,0.011,0.055,train_batch,452.266,3241,0,0,0,0
2026-05-06 13:14:25,run_1778060708817,17,75,1675,v3,12,11,0,658.139,0.107,5.135,4.875,92.249,0.116,0.062,0.076,0.564,1.102,553.620,0.000,0.073,0.001,0.014,0.145,train_batch,553.620,5198,0,0,0,0
2026-05-06 13:14:54,run_1778060708817,17,100,1700,v3,17,16,0,1099.703,0.163,7.842,7.325,148.481,0.201,0.095,0.147,0.949,1.488,932.523,0.000,0.087,0.118,0.027,0.257,train_batch,932.523,9064,0,0,0,0
2026-05-06 13:15:29,run_1778060708817,18,25,1725,v3,8,7,0,510.668,0.069,3.048,2.916,53.327,0.056,0.044,0.034,0.308,0.713,450.017,0.000,0.049,0.002,0.011,0.076,train_batch,450.017,3884,0,0,0,0
2026-05-06 13:16:00,run_1778060708817,18,50,1750,v3,16,15,0,943.101,0.155,6.995,6.916,129.142,0.176,0.105,0.167,0.868,1.492,796.627,0.000,0.079,0.113,0.020,0.245,train_batch,796.627,6882,0,0,0,0
2026-05-06 13:16:28,run_1778060708817,18,75,1775,v3,8,7,0,490.750,0.074,3.999,11.288,86.939,0.053,0.065,0.036,0.340,1.414,386.353,0.000,0.068,0.002,0.018,0.101,train_batch,386.353,3664,0,0,0,0
2026-05-06 13:16:59,run_1778060708817,18,100,1800,v3,22,22,0,1367.308,0.251,10.810,9.460,179.293,0.374,0.129,0.262,1.421,2.234,1162.400,0.000,0.104,0.113,0.026,0.434,train_batch,1162.400,12078,0,0,0,0
2026-05-06 13:17:31,run_1778060708817,19,25,1825,v3,9,8,0,680.589,0.079,3.750,3.518,84.069,0.057,0.061,0.045,0.378,0.824,587.632,0.000,0.066,0.002,0.018,0.090,train_batch,587.632,5048,0,0,0,0
2026-05-06 13:18:02,run_1778060708817,19,50,1850,v3,10,9,0,656.454,0.098,4.268,4.058,75.996,0.086,0.048,0.055,0.441,0.959,570.127,0.000,0.071,0.123,0.013,0.111,train_batch,570.127,5456,0,0,0,0
2026-05-06 13:18:33,run_1778060708817,19,75,1875,v3,16,15,0,1033.313,0.158,6.999,7.045,135.418,0.181,0.107,0.137,0.923,1.653,880.317,0.000,0.095,0.001,0.018,0.261,train_batch,880.317,6975,0,0,0,0
2026-05-06 13:19:08,run_1778060708817,19,100,1900,v3,41,41,0,2474.225,0.456,19.398,19.437,305.640,0.994,0.248,1.265,11.846,4.101,2109.331,0.000,0.180,0.114,0.053,1.163,train_batch,2109.331,20208,0,0,0,0
2026-05-06 13:19:36,run_1778060708817,20,25,1925,v3,40,39,0,2313.901,0.443,18.804,17.793,316.205,0.915,0.260,1.169,3.568,3.675,1949.834,0.000,0.160,0.002,0.039,1.035,train_batch,1949.834,18960,0,1,0,0
2026-05-06 13:20:10,run_1778060708817,20,50,1950,v3,15,14,0,925.090,0.135,6.794,6.930,138.315,0.149,0.095,0.120,0.820,1.435,769.875,0.000,0.083,0.120,0.018,0.201,train_batch,769.875,7645,0,0,0,0
2026-05-06 13:20:40,run_1778060708817,20,75,1975,v3,29,28,0,1833.444,0.293,12.959,12.504,227.431,0.482,0.168,0.450,2.005,3.052,1563.388,0.000,0.127,0.002,0.036,10.549,train_batch,1563.388,16426,0,1,0,0
2026-05-06 13:21:14,run_1778060708817,20,100,2000,v3,13,12,0,868.554,0.134,4.066,4.030,90.026,0.123,0.078,0.097,0.724,1.217,767.672,0.000,0.090,0.099,0.022,0.174,train_batch,767.672,7789,0,0,0,0
2026-05-06 13:21:51,run_1778060708817,21,25,2025,v3,29,30,0,1854.045,0.312,13.450,13.185,252.081,0.568,0.237,0.638,2.288,2.913,1567.474,0.000,0.147,0.002,0.044,0.705,train_batch,1567.474,15185,0,0,0,0
2026-05-06 13:22:21,run_1778060708817,21,50,2050,v3,11,10,0,672.654,0.106,4.970,4.599,93.944,0.112,0.079,0.071,0.522,1.234,566.683,0.000,0.068,0.109,0.015,0.144,train_batch,566.683,5640,0,0,0,0
2026-05-06 13:22:59,run_1778060708817,21,75,2075,v3,16,15,0,1019.455,0.164,7.282,7.172,140.729,0.191,0.093,0.152,0.904,1.786,860.614,0.000,0.086,0.001,0.018,0.263,train_batch,860.614,7829,0,0,0,0
2026-05-06 13:23:29,run_1778060708817,21,100,2100,v3,24,24,0,1334.185,0.236,10.613,10.478,190.075,0.416,0.156,0.353,1.523,2.491,1117.059,0.000,0.098,0.128,0.031,0.528,train_batch,1117.059,12055,0,0,0,0
2026-05-06 13:24:01,run_1778060708817,22,25,2125,v3,11,10,0,651.655,0.095,5.047,4.540,78.813,0.093,0.062,0.064,0.525,0.959,561.268,0.000,0.054,0.001,0.013,0.121,train_batch,561.268,5483,0,0,0,0
2026-05-06 13:24:36,run_1778060708817,22,50,2150,v3,11,10,0,655.261,0.106,4.732,4.280,88.537,0.093,0.055,0.059,0.496,0.940,555.476,0.000,0.062,0.278,0.014,0.134,train_batch,555.476,5541,0,0,0,0
2026-05-06 13:25:10,run_1778060708817,22,75,2175,v3,35,34,0,1974.562,0.379,16.569,15.535,258.015,0.711,0.243,0.809,2.937,3.260,1675.075,0.000,0.153,0.002,0.035,0.841,train_batch,1675.075,15448,0,1,0,0
2026-05-06 13:25:47,run_1778060708817,22,100,2200,v3,15,15,0,869.266,0.138,6.557,6.299,105.222,0.182,0.080,0.120,0.809,1.330,748.094,0.000,0.079,0.119,0.020,0.218,train_batch,748.094,7392,0,0,0,0
2026-05-06 13:26:23,run_1778060708817,23,25,2225,v3,13,13,0,851.861,0.111,5.535,5.273,97.695,0.126,0.064,0.088,0.610,1.093,740.975,0.000,0.085,0.002,0.026,0.177,train_batch,740.975,7108,0,0,0,0
2026-05-06 13:26:57,run_1778060708817,23,50,2250,v3,38,37,0,2226.478,0.425,18.481,17.337,302.216,0.838,0.240,0.973,3.270,3.544,1877.884,0.000,0.166,0.119,0.041,0.945,train_batch,1877.884,18292,0,0,0,0
2026-05-06 13:27:27,run_1778060708817,23,75,2275,v3,23,20,2,1459.026,0.247,11.790,10.281,201.788,0.371,0.164,0.313,1.345,2.289,1229.879,0.000,0.103,0.002,0.023,0.433,train_batch,1229.879,10100,0,0,0,0
2026-05-06 13:28:06,run_1778060708817,23,100,2300,v3,14,13,0,855.212,0.130,5.934,5.152,100.663,0.164,0.065,0.106,0.694,1.207,740.686,0.000,0.077,0.140,0.017,0.179,train_batch,740.686,6696,0,0,0,0
2026-05-06 13:28:51,run_1778060708817,24,25,2325,v3,7,6,0,470.854,0.068,3.000,3.602,60.059,0.053,0.044,0.035,0.364,1.104,402.376,0.000,0.061,0.002,0.009,0.077,train_batch,402.376,3356,0,0,0,0
2026-05-06 13:29:19,run_1778060708817,24,50,2350,v3,16,15,0,1000.698,0.153,7.808,7.431,145.720,0.200,0.087,0.140,0.891,1.565,836.249,0.000,0.079,0.106,0.018,0.252,train_batch,836.249,7740,0,0,0,0
2026-05-06 13:29:50,run_1778060708817,24,75,2375,v3,24,24,0,1461.506,0.265,11.775,12.813,235.716,10.402,0.182,0.342,1.625,3.067,1184.579,0.000,0.110,0.002,0.027,0.601,train_batch,1184.579,10653,0,0,0,0
2026-05-06 13:30:24,run_1778060708817,24,100,2400,v3,43,42,0,2661.155,0.729,21.986,21.169,380.697,1.099,0.300,1.455,6.043,4.446,2221.515,0.000,0.207,0.190,0.044,1.276,train_batch,2221.515,20381,0,1,0,0
2026-05-06 13:30:58,run_1778060708817,25,25,2425,v3,27,26,0,1631.788,0.279,13.025,13.439,240.147,0.485,0.152,0.392,2.245,2.866,1358.055,0.000,0.126,0.002,0.028,0.548,train_batch,1358.055,12784,0,1,0,0
2026-05-06 13:31:33,run_1778060708817,25,50,2450,v3,55,53,3,3275.309,0.701,27.074,27.196,488.648,1.882,0.482,2.669,5.908,5.336,2704.011,0.000,0.147,0.123,0.064,11.070,train_batch,2704.011,25847,0,2,0,0
2026-05-06 13:32:11,run_1778060708817,25,75,2475,v3,13,12,0,925.570,0.126,5.863,6.629,132.303,0.133,0.086,0.084,0.693,1.283,778.096,0.000,0.082,0.001,0.023,0.168,train_batch,778.096,7453,0,2,0,0
2026-05-06 13:32:41,run_1778060708817,25,100,2500,v3,6,5,0,417.802,0.046,2.224,2.135,43.226,0.036,0.023,0.020,0.202,0.491,369.233,0.000,0.002,0.106,0.009,0.049,train_batch,369.233,3387,0,1,0,0
2026-05-06 13:33:19,run_1778060708817,26,25,2525,v3,18,17,0,1223.981,0.181,9.883,9.121,186.283,0.252,0.117,0.169,1.259,3.136,1013.167,0.000,0.094,0.002,0.019,0.299,train_batch,1013.167,9819,0,0,0,0
2026-05-06 13:33:54,run_1778060708817,26,50,2550,v3,40,40,0,2536.737,0.503,21.185,21.168,378.480,1.020,0.324,1.258,3.778,5.662,2101.874,0.000,0.153,0.104,0.043,1.184,train_batch,2101.874,19238,0,0,0,0
2026-05-06 13:34:36,run_1778060708817,26,75,2575,v3,15,14,0,907.238,0.142,6.762,6.330,129.022,0.174,0.077,0.112,0.857,1.319,762.138,0.000,0.075,0.002,0.016,0.212,train_batch,762.138,7905,0,0,0,0
2026-05-06 13:35:15,run_1778060708817,26,100,2600,v3,14,13,0,875.845,0.129,5.844,5.571,113.045,0.152,0.066,0.107,0.723,1.193,748.503,0.000,0.078,0.228,0.018,0.188,train_batch,748.503,7119,0,1,0,0
2026-05-06 13:35:56,run_1778060708817,27,25,2625,v3,38,37,0,2278.203,0.420,19.190,18.124,338.938,0.859,0.245,0.903,3.587,4.056,1890.711,0.000,0.170,0.002,0.038,0.962,train_batch,1890.711,18733,0,1,0,0
2026-05-06 13:36:29,run_1778060708817,27,50,2650,v3,23,22,0,1362.366,0.238,10.791,10.401,195.406,0.353,0.136,0.274,1.608,2.460,1139.779,0.000,0.134,0.207,0.034,0.546,train_batch,1139.779,11332,0,2,0,0
2026-05-06 13:37:03,run_1778060708817,27,75,2675,v3,15,14,0,1040.621,0.172,7.493,6.688,133.753,0.197,0.099,0.131,0.920,1.904,888.894,0.000,0.099,0.002,0.019,0.252,train_batch,888.894,7094,0,1,0,0
2026-05-06 13:37:33,run_1778060708817,27,100,2700,v3,17,17,0,1165.606,0.168,8.990,9.059,199.949,0.220,0.146,0.180,1.246,2.252,942.664,0.000,0.102,0.239,0.037,0.356,train_batch,942.664,9195,0,2,0,0
2026-05-06 13:38:14,run_1778060708817,28,25,2725,v3,14,13,0,993.457,0.141,7.084,6.286,173.417,0.157,0.096,0.091,0.778,2.189,802.910,0.000,0.083,0.002,0.022,0.203,train_batch,802.910,6876,0,1,0,0
2026-05-06 13:38:49,run_1778060708817,28,50,2750,v3,29,28,0,1833.130,0.308,13.251,14.232,246.435,0.515,0.201,0.476,2.304,3.031,1551.378,0.000,0.140,0.187,0.039,0.633,train_batch,1551.378,13992,0,0,0,0
2026-05-06 13:39:32,run_1778060708817,28,75,2775,v3,9,8,0,648.638,0.078,3.749,3.634,67.458,0.060,0.044,0.047,0.404,0.774,572.209,0.000,0.071,0.001,0.019,0.092,train_batch,572.209,5200,0,0,0,0
2026-05-06 13:40:10,run_1778060708817,28,100,2800,v3,49,49,0,2955.468,0.585,24.478,24.037,454.273,1.358,0.343,1.872,4.874,4.308,2437.325,0.000,0.197,0.122,0.063,1.632,train_batch,2437.325,25300,0,0,0,0
2026-05-06 13:40:43,run_1778060708817,29,25,2825,v3,47,46,0,2757.281,0.555,22.674,30.451,375.712,1.264,0.353,1.816,4.801,4.288,2313.554,0.000,0.241,0.002,0.048,1.521,train_batch,2313.554,23002,0,0,0,0
2026-05-06 13:41:25,run_1778060708817,29,50,2850,v3,55,55,1,3126.782,0.672,26.725,26.798,464.429,1.628,0.421,2.518,6.450,4.792,2589.996,0.000,0.228,0.143,0.059,1.925,train_batch,2589.996,26156,0,1,0,0
2026-05-06 13:41:57,run_1778060708817,29,75,2875,v3,24,23,0,1492.481,0.258,12.357,10.694,211.023,0.390,0.182,0.335,1.777,2.124,1252.657,0.000,0.127,0.010,0.034,0.512,train_batch,1252.657,11289,0,0,0,0
2026-05-06 13:42:31,run_1778060708817,29,100,2900,v3,41,40,0,2482.237,0.470,19.283,19.581,397.821,0.979,0.302,1.247,3.611,4.310,2032.952,0.000,0.163,0.244,0.050,1.223,train_batch,2032.952,20761,0,0,0,0
2026-05-06 13:43:15,run_1778060708817,30,25,2925,v3,40,39,0,2519.751,0.522,22.157,22.603,449.760,1.002,0.473,1.806,4.467,5.979,2009.485,0.000,0.188,0.002,0.046,1.263,train_batch,2009.485,16637,0,0,0,0
2026-05-06 13:43:53,run_1778060708817,30,50,2950,v3,41,39,3,2381.691,0.453,18.198,18.172,325.763,1.035,0.308,1.265,3.479,3.508,2007.820,0.000,0.157,0.196,0.052,1.286,train_batch,2007.820,20030,0,0,0,0
2026-05-06 13:44:36,run_1778060708817,30,75,2975,v3,35,35,0,2196.071,0.440,16.545,16.402,310.351,0.802,0.324,1.084,3.108,3.711,1842.080,0.000,0.150,0.002,0.040,1.032,train_batch,1842.080,16885,0,0,0,0
2026-05-06 13:45:20,run_1778060708817,30,100,3000,v3,6,5,0,443.027,0.056,2.803,2.479,45.582,0.038,0.031,0.033,0.233,0.652,390.893,0.000,0.002,0.128,0.018,0.078,train_batch,390.893,3538,0,0,0,0
2026-05-06 13:45:58,run_1778060708817,31,25,3025,v3,24,24,0,1516.665,0.266,11.465,11.093,236.711,0.437,0.170,0.367,1.616,2.746,1251.090,0.000,0.102,0.002,0.026,0.575,train_batch,1251.090,11412,0,0,0,0
2026-05-06 13:46:39,run_1778060708817,31,50,3050,v3,25,24,0,1722.366,0.265,12.821,13.692,256.390,0.390,0.247,0.434,2.014,2.799,1432.420,0.000,0.147,0.137,0.039,0.572,train_batch,1432.420,12777,0,0,0,0
2026-05-06 13:47:26,run_1778060708817,31,75,3075,v3,55,58,0,3390.686,0.722,27.298,28.455,532.706,1.929,0.545,2.624,6.460,6.237,2781.170,0.000,0.176,0.001,0.063,2.302,train_batch,2781.170,28553,0,0,0,0
2026-05-06 13:48:08,run_1778060708817,31,100,3100,v3,18,18,0,1191.605,0.187,8.284,7.970,161.056,0.278,0.125,0.223,1.034,1.913,1009.854,0.000,0.086,0.212,0.027,0.356,train_batch,1009.854,11238,0,0,0,0
2026-05-06 13:48:41,run_1778060708817,32,25,3125,v3,10,9,0,638.887,0.088,4.024,4.023,78.172,0.080,0.054,0.072,0.456,0.849,550.863,0.000,0.066,0.002,0.012,0.126,train_batch,550.863,5456,0,0,0,0
2026-05-06 13:49:16,run_1778060708817,32,50,3150,v3,55,55,0,3284.282,0.709,27.463,28.936,514.757,1.783,0.493,2.616,6.289,6.627,2692.148,0.000,0.166,0.128,0.060,2.109,train_batch,2692.148,27574,0,0,0,0
2026-05-06 13:50:00,run_1778060708817,32,75,3175,v3,45,46,0,2831.659,0.520,21.511,22.318,437.264,1.196,0.416,2.018,4.757,4.811,2325.844,0.000,0.201,0.002,0.054,10.750,train_batch,2325.844,24118,0,0,0,0
2026-05-06 13:50:38,run_1778060708817,32,100,3200,v3,15,14,0,906.503,0.200,7.096,6.713,128.308,0.170,0.126,0.157,0.838,1.719,760.692,0.000,0.079,0.116,0.019,0.270,train_batch,760.692,7451,0,0,0,0
2026-05-06 13:51:11,run_1778060708817,33,25,3225,v3,11,10,0,659.139,0.108,4.551,4.435,91.229,0.100,0.058,0.080,0.503,0.932,556.907,0.000,0.072,0.002,0.014,0.150,train_batch,556.907,5553,0,0,0,0
2026-05-06 13:51:49,run_1778060708817,33,50,3250,v3,28,28,0,1620.189,0.301,12.647,12.929,241.591,0.499,0.211,0.575,1.980,2.442,1346.092,0.000,0.112,0.113,0.033,0.665,train_batch,1346.092,13150,0,0,0,0
2026-05-06 13:52:30,run_1778060708817,33,75,3275,v3,30,30,0,1932.298,0.364,15.108,17.556,285.729,0.594,0.284,0.767,2.427,3.029,1605.533,0.000,0.122,0.002,0.032,0.751,train_batch,1605.533,14788,0,0,0,0
2026-05-06 13:53:08,run_1778060708817,33,100,3300,v3,26,26,0,1602.980,0.268,11.466,12.607,213.880,0.446,0.195,0.458,1.911,2.924,1357.916,0.000,0.113,0.110,0.029,0.656,train_batch,1357.916,13531,0,0,0,0
2026-05-06 13:53:49,run_1778060708817,34,25,3325,v3,55,58,0,3479.833,0.743,27.692,29.225,565.970,1.815,0.514,2.509,6.439,5.912,2836.682,0.000,0.162,0.002,0.061,2.108,train_batch,2836.682,25468,0,1,0,0
2026-05-06 13:54:30,run_1778060708817,34,50,3350,v3,37,37,0,2652.671,0.533,20.067,20.796,375.845,1.154,0.415,1.175,3.976,4.539,2222.516,0.000,0.175,0.196,0.049,1.235,train_batch,2222.516,16389,0,1,0,0
2026-05-06 13:55:20,run_1778060708817,34,75,3375,v3,14,13,0,919.636,0.140,5.836,6.389,123.082,0.165,0.104,0.132,0.912,1.397,781.137,0.000,0.080,0.002,0.017,0.244,train_batch,781.137,6365,0,0,0,0
2026-05-06 13:56:06,run_1778060708817,34,100,3400,v3,36,35,0,2273.466,0.446,18.307,17.494,328.283,0.864,0.327,1.003,3.424,3.806,1898.019,0.000,0.161,0.203,0.040,1.091,train_batch,1898.019,15599,0,0,0,0
2026-05-06 13:56:56,run_1778060708817,35,25,3425,v3,9,8,0,697.246,0.086,4.084,4.108,84.653,0.073,0.066,0.069,0.455,0.957,602.371,0.000,0.122,0.002,0.062,0.138,train_batch,602.371,4863,0,0,0,0
2026-05-06 13:57:49,run_1778060708817,35,50,3450,v3,30,30,0,2118.517,0.434,20.226,17.060,346.988,0.637,0.240,0.526,2.630,3.933,1724.770,0.000,0.136,0.123,0.042,0.775,train_batch,1724.770,14826,0,1,0,0
2026-05-06 13:58:34,run_1778060708817,35,75,3475,v3,44,43,0,2528.737,0.504,21.173,20.589,374.369,1.108,0.282,1.514,4.526,4.239,2098.915,0.000,0.185,0.002,0.044,1.288,train_batch,2098.915,20307,0,1,0,0
2026-05-06 13:59:20,run_1778060708817,35,100,3500,v3,33,32,0,2216.994,0.373,17.203,17.456,325.256,0.702,0.273,0.878,2.779,4.050,1846.718,0.000,0.171,0.284,0.051,0.799,train_batch,1846.718,18538,0,0,0,0
2026-05-06 14:00:03,run_1778060708817,36,25,3525,v3,13,12,0,1035.141,0.135,6.488,5.757,112.226,0.150,0.080,0.095,0.695,1.584,907.474,0.000,0.197,0.011,0.053,0.197,train_batch,907.474,7780,0,1,0,0
2026-05-06 14:00:50,run_1778060708817,36,50,3550,v3,6,5,0,438.114,0.050,2.395,2.475,55.060,0.035,0.043,0.023,0.227,0.532,377.073,0.000,0.003,0.130,0.010,0.060,train_batch,377.073,3557,0,0,0,0
2026-05-06 14:01:34,run_1778060708817,36,75,3575,v3,44,41,2,2525.103,0.511,20.902,20.377,368.749,1.142,0.329,1.434,4.136,4.128,2101.772,0.000,0.150,0.002,0.049,1.422,train_batch,2101.772,22536,0,0,0,0
2026-05-06 14:02:22,run_1778060708817,36,100,3600,v3,22,21,0,1489.629,0.271,11.981,10.634,261.347,0.413,0.196,0.343,1.786,2.383,1199.461,0.000,0.104,0.239,0.032,0.441,train_batch,1199.461,12038,0,0,0,0
2026-05-06 14:03:06,run_1778060708817,37,25,3625,v3,31,30,0,1839.373,0.359,14.979,14.650,263.924,0.610,0.209,0.687,2.575,3.080,1537.422,0.000,0.121,0.002,0.033,0.724,train_batch,1537.422,15297,0,4,0,0
2026-05-06 14:03:49,run_1778060708817,37,50,3650,v3,22,21,0,1473.217,0.235,11.478,9.572,200.680,0.332,0.137,0.265,1.441,2.069,1246.359,0.000,0.102,0.113,0.026,0.410,train_batch,1246.359,11550,0,1,0,0
2026-05-06 14:04:38,run_1778060708817,37,75,3675,v3,37,37,0,2448.331,0.466,19.240,18.671,347.694,0.876,0.274,0.954,3.932,3.823,2051.125,0.000,0.171,0.002,0.053,1.051,train_batch,2051.125,20027,0,1,0,0
2026-05-06 14:05:21,run_1778060708817,37,100,3700,v3,55,56,0,3738.564,0.788,27.994,28.485,535.268,1.973,0.508,2.432,7.177,5.667,3125.416,0.000,0.207,0.116,0.064,2.470,train_batch,3125.416,28423,0,0,0,0
2026-05-06 14:06:04,run_1778060708817,38,25,3725,v3,28,21,7,1741.713,0.337,15.857,25.495,302.969,0.535,0.353,0.684,1.467,2.207,1390.878,0.000,0.104,0.002,0.025,0.800,train_batch,1390.878,13402,0,1,0,0
2026-05-06 14:06:43,run_1778060708817,38,50,3750,v3,12,11,0,656.257,0.100,4.736,4.950,92.872,0.096,0.062,0.077,0.567,0.996,551.385,0.000,0.067,0.192,0.015,0.143,train_batch,551.385,5747,0,1,0,0
2026-05-06 14:07:30,run_1778060708817,38,75,3775,v3,53,56,0,3190.726,0.643,25.279,24.297,436.064,1.603,0.401,2.027,5.551,5.129,2687.661,0.000,0.219,0.002,0.064,1.788,train_batch,2687.661,28172,0,1,0,0
2026-05-06 14:08:22,run_1778060708817,38,100,3800,v3,28,28,0,1554.232,0.280,12.288,11.905,220.937,0.518,0.198,0.586,2.147,2.360,1302.021,0.000,0.210,0.118,0.046,0.619,train_batch,1302.021,13323,0,0,0,0
2026-05-06 14:09:08,run_1778060708817,39,25,3825,v3,36,36,0,2029.078,0.409,16.710,16.210,318.870,0.739,0.235,0.939,3.128,3.102,1667.678,0.000,0.145,0.002,0.037,0.875,train_batch,1667.678,17252,0,0,0,0
2026-05-06 14:09:54,run_1778060708817,39,50,3850,v3,29,28,0,1840.190,0.297,24.930,13.387,258.006,0.547,0.194,0.603,2.144,2.788,1536.265,0.000,0.142,0.211,0.041,0.634,train_batch,1536.265,16194,0,2,0,0
2026-05-06 14:10:38,run_1778060708817,39,75,3875,v3,18,17,0,1097.877,0.166,7.740,7.563,153.823,0.227,0.104,0.185,1.047,1.500,925.132,0.000,0.096,0.002,0.020,0.273,train_batch,925.132,9396,0,0,0,0
2026-05-06 14:11:32,run_1778060708817,39,100,3900,v3,33,32,0,2019.293,0.379,14.385,15.555,261.966,0.653,0.190,0.682,2.590,3.570,1718.137,0.000,0.143,0.124,0.044,0.877,train_batch,1718.137,17346,0,0,0,0
2026-05-06 14:12:15,run_1778060708817,40,25,3925,v3,19,18,0,1163.020,0.196,8.420,8.227,176.090,0.252,0.129,0.212,1.249,1.717,966.091,0.000,0.097,0.002,0.020,0.319,train_batch,966.091,9871,0,0,0,0
2026-05-06 14:13:02,run_1778060708817,40,50,3950,v3,7,6,0,467.775,0.066,2.741,2.780,66.221,0.045,0.044,0.028,0.287,0.582,394.621,0.000,0.057,0.230,0.011,0.064,train_batch,394.621,3971,0,0,0,0
2026-05-06 14:13:49,run_1778060708817,40,75,3975,v3,38,37,0,2381.378,0.474,19.093,18.595,343.824,0.957,0.317,0.896,3.335,3.595,1989.048,0.000,0.138,0.002,0.039,1.065,train_batch,1989.048,19732,0,0,0,0
2026-05-06 14:14:43,run_1778060708817,40,100,4000,v3,41,40,0,2507.236,0.488,20.373,19.714,336.346,0.969,0.345,1.204,4.210,4.073,2117.934,0.000,0.185,0.230,0.047,1.118,train_batch,2117.934,21654,0,0,0,0
2026-05-06 14:15:26,run_1778060708817,41,25,4025,v3,6,5,0,420.030,0.055,2.409,2.140,43.728,0.036,0.023,0.020,0.213,0.473,370.871,0.000,0.003,0.002,0.009,0.050,train_batch,370.871,3825,0,0,0,0
2026-05-06 14:16:03,run_1778060708817,41,50,4050,v3,23,24,0,1411.916,0.265,10.846,10.339,206.714,0.384,0.182,0.333,1.581,2.221,1178.279,0.000,0.104,0.184,0.028,0.457,train_batch,1178.279,12192,0,0,0,0
2026-05-06 14:16:59,run_1778060708817,41,75,4075,v3,23,23,0,1412.081,0.247,10.628,10.153,203.699,0.357,0.186,0.349,1.593,2.198,1182.120,0.000,0.098,0.001,0.025,0.427,train_batch,1182.120,11649,0,0,0,0
2026-05-06 14:17:43,run_1778060708817,41,100,4100,v3,9,8,0,674.968,0.075,3.637,3.445,78.179,0.063,0.051,0.042,0.360,0.760,588.010,0.000,0.104,0.120,0.021,0.100,train_batch,588.010,5201,0,0,0,0
2026-05-06 14:18:44,run_1778060708817,42,25,4125,v3,55,60,0,3459.916,0.707,28.891,31.973,558.761,1.854,0.559,2.542,6.451,5.834,2819.956,0.000,0.183,0.009,0.067,2.130,train_batch,2819.956,27560,0,2,0,0
2026-05-06 14:19:39,run_1778060708817,42,50,4150,v3,25,24,0,1880.228,0.754,14.215,12.349,272.195,0.427,0.258,0.426,1.813,2.598,1574.321,0.000,0.108,0.191,0.037,0.539,train_batch,1574.321,13310,0,1,0,0
2026-05-06 14:20:24,run_1778060708817,42,75,4175,v3,55,56,0,3243.086,0.668,27.794,26.851,516.024,1.734,0.402,2.431,6.745,5.677,2652.441,0.000,0.182,0.002,0.059,2.077,train_batch,2652.441,25684,0,0,0,0
2026-05-06 14:21:12,run_1778060708817,42,100,4200,v3,55,56,0,3231.210,0.695,27.559,27.558,518.704,1.668,0.396,2.338,6.229,6.469,2637.232,0.000,0.156,0.195,0.058,1.954,train_batch,2637.232,28116,0,0,0,0
2026-05-06 14:22:01,run_1778060708817,43,25,4225,v3,43,43,0,2638.322,0.511,22.086,21.049,400.823,1.310,0.357,1.398,3.952,4.646,2180.499,0.000,0.162,0.001,0.054,1.475,train_batch,2180.499,22277,0,0,0,0
2026-05-06 14:22:44,run_1778060708817,43,50,4250,v3,8,7,0,441.651,0.068,3.069,3.108,61.040,0.046,0.048,0.035,0.306,0.690,372.987,0.000,0.060,0.107,0.011,0.077,train_batch,372.987,3470,0,0,0,0
2026-05-06 14:23:28,run_1778060708817,43,75,4275,v3,55,56,1,3218.829,0.685,28.364,26.920,516.653,1.737,0.458,2.455,6.205,5.501,2627.639,0.000,0.164,0.002,0.058,1.989,train_batch,2627.639,28962,0,0,0,0
2026-05-06 14:24:15,run_1778060708817,43,100,4300,v3,12,11,0,680.806,0.105,4.966,4.725,106.585,0.106,0.064,0.077,0.551,1.011,562.273,0.000,0.065,0.119,0.015,0.144,train_batch,562.273,6199,0,0,0,0
2026-05-06 14:25:03,run_1778060708817,44,25,4325,v3,19,19,0,1217.142,0.183,9.052,9.488,206.517,0.270,0.117,0.194,1.173,2.449,987.260,0.000,0.082,0.002,0.022,0.334,train_batch,987.260,9893,0,0,0,0
2026-05-06 14:25:55,run_1778060708817,44,50,4350,v3,31,30,0,1917.089,0.376,15.497,14.009,283.853,0.607,0.217,0.662,2.644,3.093,1595.029,0.000,0.128,0.205,0.033,0.736,train_batch,1595.029,16028,0,0,0,0
2026-05-06 14:26:42,run_1778060708817,44,75,4375,v3,7,6,0,439.974,0.060,2.725,2.727,60.016,0.044,0.041,0.027,0.301,0.719,373.139,0.000,0.085,0.003,0.014,0.073,train_batch,373.139,3529,0,0,0,0
2026-05-06 14:27:28,run_1778060708817,44,100,4400,v3,22,21,0,1437.807,0.247,10.211,10.140,210.869,0.311,0.183,0.324,1.479,2.360,1200.892,0.000,0.103,0.199,0.023,0.465,train_batch,1200.892,11881,0,0,0,0
