timestamp,epoch,episodes,state_encoder_version,voxel_channels,has_global_vector,global_feature_count,avg_step_reward,avg_final_eval_reward,avg_total_reward,positive_total_rate,positive_final_rate,avg_blocks_placed,avg_rejected_proximity,avg_encoder_time_ms,avg_global_encoder_time_ms,best_reward_all_time,best_ep_reward,epsilon,loss,invalid_rate_pct,total_blocks,ram_mb,best_base_blocks,best_base_tc,best_base_doors,epoch_time_sec
2026-05-06 13:03:24,11,100,v3,16,true,32,9.6535,-11.3476,-1.6941,0.2600,0.0000,15.17,8017.83,15.52,0.00,-1.0000,48.3585,0.66238,0.077711,0.7,1517,178,0,NO,0,99.0
2026-05-06 13:05:15,12,100,v3,16,true,32,12.4398,-11.7846,0.6552,0.3900,0.0000,17.41,8767.91,17.08,0.00,-1.0000,39.4347,0.63804,0.008791,0.2,1741,201,0,NO,0,111.1
2026-05-06 13:07:11,13,100,v3,16,true,32,12.9325,-12.8419,0.0907,0.3500,0.0000,18.40,9797.50,17.56,0.00,-1.0000,45.5979,0.61459,0.191046,0.7,1840,122,0,NO,0,115.7
2026-05-06 13:08:59,14,100,v3,16,true,32,12.1081,-11.5816,0.5265,0.3600,0.0000,17.22,8611.37,16.59,0.00,-1.0000,48.6359,0.59200,0.079427,0.3,1722,199,0,NO,0,108.2
2026-05-06 13:10:48,15,100,v3,16,true,32,11.8003,-10.9592,0.8411,0.3500,0.0000,16.87,8600.15,16.27,0.00,-1.0000,52.1256,0.57024,0.067791,0.8,1687,140,0,NO,0,108.9
2026-05-06 13:12:58,16,100,v3,16,true,32,15.9993,-11.2583,4.7410,0.4800,0.0000,20.40,10174.86,19.86,0.00,-1.0000,50.5551,0.54928,0.052461,0.5,2040,213,0,NO,0,130.4
2026-05-06 13:14:54,17,100,v3,16,true,32,12.9589,-10.8400,2.1189,0.4800,0.0000,17.97,8745.00,17.29,0.00,-1.0000,55.3395,0.52909,0.055880,0.7,1797,163,0,NO,0,116.2
2026-05-06 13:16:59,18,100,v3,16,true,32,14.4384,-11.9092,2.5292,0.4900,0.0000,19.10,9812.65,18.79,0.00,-1.0000,55.4427,0.50965,0.034581,0.8,1910,166,0,NO,0,125.1
2026-05-06 13:19:08,19,100,v3,16,true,32,14.7424,-9.9550,4.7874,0.4800,0.0000,19.54,10040.88,19.62,0.00,-1.0000,55.7655,0.49091,0.068051,0.6,1954,135,0,NO,0,128.8
2026-05-06 13:21:14,20,100,v3,16,true,32,15.4208,-10.3843,5.0365,0.5500,0.0000,19.87,10558.41,19.45,0.00,-1.0000,47.2255,0.47287,0.148439,0.3,1987,202,0,NO,0,125.9
2026-05-06 13:23:29,21,100,v3,16,true,32,17.2992,-11.0402,6.2590,0.5300,0.0000,21.04,11165.73,21.32,0.00,-1.0000,66.8357,0.45549,0.011772,0.2,2104,190,0,NO,0,135.1
2026-05-06 13:25:47,22,100,v3,16,true,32,17.9225,-10.6466,7.2759,0.5600,0.0000,21.87,11151.42,21.65,0.00,-1.0000,56.5186,0.43875,0.079762,0.4,2187,234,0,NO,0,138.0
2026-05-06 13:28:06,23,100,v3,16,true,32,17.9468,-12.0182,5.9285,0.5400,0.0000,22.29,11058.88,21.57,0.00,-1.0000,54.9045,0.42262,0.071328,0.6,2229,242,0,NO,0,139.1
2026-05-06 13:30:24,24,100,v3,16,true,32,16.4161,-10.7099,5.7062,0.5000,0.0000,20.87,10333.73,21.47,0.00,-1.0000,59.4508,0.40709,0.046581,1.9,2087,205,0,NO,0,137.4
2026-05-06 13:32:41,25,100,v3,16,true,32,16.7134,-10.7125,6.0009,0.6100,0.0000,21.67,11065.86,21.06,0.00,-1.0000,61.0946,0.39213,0.036325,1.2,2167,239,0,NO,0,137.5
2026-05-06 13:35:15,26,100,v3,16,true,32,21.4974,-11.7142,9.7832,0.5800,0.0000,24.63,12526.06,23.89,0.00,-1.0000,60.0659,0.37772,0.071011,0.4,2463,182,0,NO,0,154.0
2026-05-06 13:37:33,27,100,v3,16,true,32,17.5413,-10.6439,6.8974,0.5900,0.0000,22.01,11265.07,20.43,0.00,-1.0000,61.5238,0.36383,0.115313,1.0,2201,180,0,NO,0,137.9
2026-05-06 13:40:10,28,100,v3,16,true,32,21.3323,-10.3305,11.0018,0.6900,0.0000,24.70,12483.46,24.46,0.00,-1.0000,57.4726,0.35046,0.010031,1.0,2470,225,0,NO,0,156.6
2026-05-06 13:42:31,29,100,v3,16,true,32,18.3533,-10.2326,8.1207,0.6300,0.0000,22.63,11577.98,21.77,0.00,-1.0000,62.4332,0.33758,0.193032,0.9,2263,171,0,NO,0,141.7
2026-05-06 13:45:20,30,100,v3,16,true,32,22.3580,-11.0599,11.2982,0.6600,0.0000,25.46,12370.68,25.81,0.00,-1.0000,70.9555,0.32517,0.035068,0.9,2546,173,0,NO,0,169.0
2026-05-06 13:48:08,31,100,v3,16,true,32,22.7401,-11.1277,11.6125,0.6700,0.0000,25.96,13182.96,26.28,0.00,-1.0000,64.9799,0.31322,0.065173,0.4,2596,161,0,NO,0,167.8
2026-05-06 13:50:38,32,100,v3,16,true,32,19.8018,-9.8870,9.9148,0.6400,0.0000,23.44,12310.87,23.92,0.00,-1.0000,67.4834,0.30171,0.032582,0.6,2344,217,0,NO,0,149.8
2026-05-06 13:53:08,33,100,v3,16,true,32,19.9162,-10.0837,9.8325,0.6000,0.0000,23.19,11832.04,23.95,0.00,-1.0000,60.8352,0.29062,0.022950,1.2,2319,241,0,NO,0,150.7
2026-05-06 13:56:06,34,100,v3,16,true,32,23.6869,-10.5503,13.1366,0.6800,0.0000,26.17,12218.34,27.05,0.00,-1.0000,62.9346,0.27994,0.052620,0.5,2617,245,0,NO,0,177.2
2026-05-06 13:59:20,35,100,v3,16,true,32,27.9546,-10.7314,17.2232,0.7000,0.0000,29.52,14595.10,30.25,0.00,-1.0000,66.7873,0.26965,0.019742,0.7,2952,176,0,NO,0,193.9
2026-05-06 14:02:22,36,100,v3,16,true,32,26.2794,-10.8359,15.4435,0.7500,0.0000,28.29,14924.04,28.57,0.00,-1.0000,67.6143,0.25974,0.042215,0.6,2829,188,0,NO,0,182.5
2026-05-06 14:05:21,37,100,v3,16,true,32,25.3736,-10.4791,14.8944,0.6800,0.0000,27.61,14453.13,28.20,0.00,-1.0000,68.2558,0.25019,0.031705,0.7,2761,216,0,NO,0,179.3
2026-05-06 14:08:22,38,100,v3,16,true,32,28.0177,-10.6323,17.3854,0.7400,0.0000,29.71,15541.54,28.51,0.00,-1.0000,65.1381,0.24100,0.007650,1.1,2971,223,0,NO,0,180.7
2026-05-06 14:11:32,39,100,v3,16,true,32,30.2370,-11.2438,18.9931,0.8000,0.0000,31.37,16375.15,30.59,0.00,-1.0000,65.6461,0.23214,0.012638,0.6,3137,295,0,NO,0,190.3
2026-05-06 14:14:43,40,100,v3,16,true,32,27.1972,-9.9344,17.2628,0.7300,0.0000,28.82,15254.35,30.36,0.00,-1.0000,68.4958,0.22361,0.029777,0.7,2882,285,0,NO,0,190.2
2026-05-06 14:17:43,41,100,v3,16,true,32,26.4274,-10.4487,15.9787,0.7300,0.0000,28.55,15078.51,28.13,0.00,-1.0000,75.6727,0.21539,0.035043,0.8,2855,279,0,NO,0,180.2
2026-05-06 14:21:12,42,100,v3,16,true,32,30.9601,-10.4953,20.4648,0.8300,0.0000,32.40,16794.65,33.86,0.00,-1.0000,68.1557,0.20747,0.051399,2.2,3240,175,0,NO,0,209.7
2026-05-06 14:24:15,43,100,v3,16,true,32,28.5075,-9.9471,18.5604,0.7800,0.0000,29.39,15480.20,28.47,0.00,-1.0000,65.1875,0.19985,0.037782,1.3,2939,282,0,NO,0,182.3
2026-05-06 14:27:28,44,100,v3,16,true,32,28.3962,-9.6604,18.7358,0.8000,0.0000,29.62,15666.48,29.96,0.00,-1.0000,68.2480,0.19250,0.007295,0.9,2962,279,0,NO,0,193.2
2026-05-06 14:29:19,45,100,v3,16,true,32,15.1489,-5.3735,9.7754,0.3800,0.0000,15.90,8407.71,17.41,0.00,-1.0000,63.1823,0.18900,0.044758,2.0,1590,291,0,NO,0,110.9
