timestamp,epoch,episodes,state_encoder_version,voxel_channels,has_global_vector,global_feature_count,avg_step_reward,avg_final_eval_reward,avg_total_reward,positive_total_rate,positive_final_rate,avg_blocks_placed,avg_rejected_proximity,avg_encoder_time_ms,avg_global_encoder_time_ms,best_reward_all_time,best_ep_reward,epsilon,loss,invalid_rate_pct,total_blocks,ram_mb,best_base_blocks,best_base_tc,best_base_doors,epoch_time_sec
2026-05-06 23:19:25,11,100,v3,16,true,32,9.2355,-9.0747,0.1607,0.3800,0.0100,14.50,5629.31,10.91,0.00,32.5866,60.3580,0.81387,0.215545,0.3,1450,164,19,YES,1,88.0
2026-05-06 23:20:59,12,100,v3,16,true,32,10.2976,-7.9044,2.3932,0.4500,0.0200,15.69,6407.84,12.32,0.00,32.5866,47.8752,0.79877,0.107475,0.1,1569,141,19,YES,1,94.3
2026-05-06 23:22:30,13,100,v3,16,true,32,10.0381,-8.6594,1.3787,0.3500,0.0200,15.30,6007.70,12.13,0.00,32.5866,54.5487,0.78396,0.242013,0.4,1530,168,19,YES,1,91.0
2026-05-06 23:24:07,14,100,v3,16,true,32,10.7761,-9.0914,1.6847,0.4800,0.0000,16.25,6205.94,12.91,0.00,32.5866,37.0831,0.76941,0.120296,0.3,1625,154,19,YES,1,96.3
2026-05-06 23:25:51,15,100,v3,16,true,32,12.5453,-9.7727,2.7726,0.4300,0.0200,17.87,6601.76,14.46,0.00,32.5866,56.0670,0.75514,0.390774,0.2,1787,177,19,YES,1,104.7
2026-05-06 23:27:26,16,100,v3,16,true,32,10.5230,-9.6850,0.8380,0.3800,0.0100,15.94,6300.81,12.45,0.00,32.5866,59.7359,0.74113,0.216657,0.4,1594,156,19,YES,1,95.0
2026-05-06 23:29:07,17,100,v3,16,true,32,11.8710,-8.0990,3.7720,0.5100,0.0300,17.16,6568.24,14.00,0.00,32.5866,74.5051,0.72739,0.127133,0.0,1716,121,19,YES,1,100.9
2026-05-06 23:30:42,18,100,v3,16,true,32,10.2858,-9.9948,0.2909,0.3800,0.0100,15.85,5914.89,12.31,0.00,32.5866,48.6949,0.71389,0.186121,0.1,1585,208,19,YES,1,94.4
2026-05-06 23:32:19,19,100,v3,16,true,32,10.9663,-8.1899,2.7765,0.4700,0.0100,16.24,5658.17,12.54,0.00,32.5866,66.7105,0.70065,0.670891,0.5,1624,115,19,YES,1,97.2
2026-05-06 23:34:04,20,100,v3,16,true,32,12.8611,-7.8669,4.9943,0.5300,0.0400,17.95,6329.44,14.46,0.00,32.5866,57.4925,0.68766,1.149492,0.1,1795,212,19,YES,1,105.5
2026-05-06 23:35:42,21,100,v3,16,true,32,11.4834,-7.3687,4.1147,0.5400,0.0400,16.54,6084.66,12.98,0.00,32.5866,68.5750,0.67490,0.206106,0.1,1654,202,19,YES,1,98.0
2026-05-06 23:37:29,22,100,v3,16,true,32,12.8002,-8.1463,4.6539,0.5600,0.0100,18.20,6537.46,13.94,0.00,32.5866,64.1633,0.66238,0.960717,0.3,1820,130,19,YES,1,106.5
2026-05-06 23:39:16,23,100,v3,16,true,32,12.8617,-8.2138,4.6479,0.5500,0.0200,18.29,6658.81,14.20,0.00,32.5866,44.6136,0.65010,0.565026,0.1,1829,133,19,YES,1,107.6
2026-05-06 23:41:09,24,100,v3,16,true,32,14.0040,-8.6680,5.3360,0.6200,0.0200,19.38,6949.62,14.64,0.00,32.5866,37.9666,0.63804,0.389404,0.1,1938,181,19,YES,1,112.3
2026-05-06 23:42:57,25,100,v3,16,true,32,13.3264,-6.4550,6.8713,0.6400,0.0200,18.47,6900.55,14.81,0.00,33.0889,51.1301,0.62620,0.589115,0.0,1847,212,19,YES,0,108.4
2026-05-06 23:44:43,26,100,v3,16,true,32,11.5091,-7.9131,3.5960,0.6100,0.0000,17.42,6279.81,13.14,0.00,33.0889,33.0213,0.61459,0.371028,1.2,1742,181,19,YES,0,105.4
2026-05-06 23:46:33,27,100,v3,16,true,32,12.9153,-9.0916,3.8238,0.5700,0.0100,18.52,6629.77,14.30,0.00,33.0889,38.6846,0.60319,0.441905,0.2,1852,171,19,YES,0,110.7
2026-05-06 23:48:13,28,100,v3,16,true,32,11.2697,-7.2954,3.9743,0.5400,0.0300,16.61,6287.60,12.53,0.00,33.0889,75.5668,0.59200,0.493697,0.0,1661,143,19,YES,0,100.1
2026-05-06 23:49:57,29,100,v3,16,true,32,12.5107,-6.0622,6.4485,0.5700,0.0200,17.37,6355.45,13.03,0.00,33.0889,72.9080,0.58102,0.421853,0.0,1737,156,19,YES,0,103.4
2026-05-06 23:51:42,30,100,v3,16,true,32,12.1795,-9.0468,3.1327,0.5000,0.0100,17.43,5927.13,13.54,0.00,33.0889,35.5334,0.57024,0.354963,0.8,1743,218,19,YES,0,104.8
2026-05-06 23:53:36,31,100,v3,16,true,32,13.7324,-6.6649,7.0675,0.6600,0.0300,19.04,6241.11,14.47,0.00,33.0889,66.4290,0.55966,0.267006,0.6,1904,150,19,YES,0,114.0
2026-05-06 23:55:37,32,100,v3,16,true,32,14.8926,-8.1524,6.7402,0.6700,0.0000,20.23,6347.60,15.42,0.00,33.0889,35.4248,0.54928,1.354685,0.5,2023,214,19,YES,0,121.1
2026-05-06 23:57:33,33,100,v3,16,true,32,14.2091,-7.8558,6.3534,0.6100,0.0300,19.64,6065.48,15.27,0.00,33.0889,73.7606,0.53909,0.780403,0.8,1964,121,19,YES,0,116.3
2026-05-06 23:59:21,34,100,v3,16,true,32,13.3348,-7.0495,6.2853,0.5700,0.0200,18.18,6003.06,14.61,0.00,33.0889,62.5537,0.52909,0.600728,0.1,1818,127,19,YES,0,108.5
2026-05-07 00:01:20,35,100,v3,16,true,32,15.3928,-7.2920,8.1008,0.5900,0.0400,20.20,6117.94,16.47,0.00,33.0889,63.5008,0.51928,0.639952,0.1,2020,140,19,YES,0,118.1
2026-05-07 00:03:19,36,100,v3,16,true,32,15.4661,-9.6316,5.8345,0.5700,0.0100,20.44,6612.33,15.78,0.00,33.0889,43.4594,0.50965,1.521748,0.2,2044,115,19,YES,0,119.9
2026-05-07 00:05:20,37,100,v3,16,true,32,15.4748,-7.2241,8.2507,0.5900,0.0200,20.55,6500.20,15.13,0.00,33.7726,61.1698,0.50019,0.330677,0.3,2055,165,38,YES,0,120.6
2026-05-07 00:07:10,38,100,v3,16,true,32,13.2863,-7.5833,5.7031,0.6300,0.0200,18.47,6388.82,13.55,0.00,33.7726,41.3357,0.49091,0.129377,0.3,1847,135,38,YES,0,110.2
2026-05-07 00:09:11,39,100,v3,16,true,32,15.8777,-8.8416,7.0361,0.6100,0.0100,20.63,6551.57,15.84,0.00,33.7726,38.0583,0.48181,0.289223,0.1,2063,328,38,YES,0,120.5
2026-05-07 00:11:12,40,100,v3,16,true,32,15.6432,-8.9216,6.7215,0.5600,0.0100,20.74,7703.51,15.56,0.00,33.7726,35.8394,0.47287,0.272432,0.1,2074,320,38,YES,0,121.6
2026-05-07 00:13:26,41,100,v3,16,true,32,17.8238,-8.6097,9.2141,0.7100,0.0200,22.97,8787.84,17.96,0.00,33.7726,56.1954,0.46410,0.168647,0.4,2297,265,38,YES,0,133.4
2026-05-07 00:15:13,42,100,v3,16,true,32,12.0642,-8.4772,3.5871,0.5100,0.0000,17.48,6612.44,13.62,0.00,33.7726,35.4030,0.45549,0.797505,1.0,1748,288,38,YES,0,107.4
2026-05-07 00:17:01,43,100,v3,16,true,32,12.9314,-7.3641,5.5673,0.5700,0.0100,17.78,6048.04,13.83,0.00,33.7726,38.0323,0.44704,1.227456,0.2,1778,287,38,YES,0,107.7
2026-05-07 00:19:07,44,100,v3,16,true,32,16.0213,-9.2418,6.7795,0.6300,0.0100,21.17,7352.34,16.77,0.00,33.7726,38.0343,0.43875,0.640940,0.0,2117,243,38,YES,0,125.7
2026-05-07 00:21:06,45,100,v3,16,true,32,14.9878,-9.4406,5.5473,0.5100,0.0200,19.92,6950.23,14.94,0.00,33.7726,38.9719,0.43061,0.463567,0.1,1992,281,38,YES,0,119.6
2026-05-07 00:23:04,46,100,v3,16,true,32,15.0413,-8.5319,6.5094,0.5800,0.0200,20.01,7071.49,14.35,0.00,33.7726,43.1448,0.42262,0.628882,0.1,2001,242,38,YES,0,117.9
2026-05-07 00:25:03,47,100,v3,16,true,32,15.2251,-8.1111,7.1140,0.6000,0.0100,20.19,7185.18,15.64,0.00,33.7726,40.6849,0.41478,0.265226,0.1,2019,261,38,YES,0,118.8
2026-05-07 00:27:12,48,100,v3,16,true,32,16.8599,-7.5043,9.3556,0.7400,0.0100,21.97,7932.61,16.76,0.00,33.7726,38.1196,0.40709,0.276659,0.4,2197,497,38,YES,0,129.0
2026-05-07 00:29:27,49,100,v3,16,true,32,18.5092,-7.1144,11.3948,0.8000,0.0000,23.21,8234.96,16.63,0.00,33.7726,39.1778,0.39954,0.236218,0.1,2321,369,38,YES,0,135.2
2026-05-07 00:31:40,50,100,v3,16,true,32,18.5512,-8.1002,10.4510,0.7700,0.0000,22.90,7979.08,16.85,0.00,33.7726,42.4632,0.39213,0.275950,0.6,2290,446,38,YES,0,132.9
2026-05-07 00:33:49,51,100,v3,16,true,32,17.5469,-8.4666,9.0803,0.7000,0.0000,22.25,8155.22,16.63,0.00,33.7726,37.5890,0.38485,0.415318,0.0,2225,321,38,YES,0,129.5
2026-05-07 00:36:07,52,100,v3,16,true,32,19.0505,-7.5670,11.4835,0.7100,0.0400,23.84,8138.93,17.91,0.00,34.6858,79.5710,0.37772,0.454920,0.2,2384,165,42,YES,2,137.7
2026-05-07 00:38:28,53,100,v3,16,true,32,19.9618,-8.9860,10.9758,0.6600,0.0200,24.28,7696.40,17.64,0.00,34.6858,72.5814,0.37071,1.346582,0.4,2428,187,42,YES,2,140.5
2026-05-07 00:40:35,54,100,v3,16,true,32,17.4281,-7.3353,10.0929,0.6900,0.0100,21.75,7777.19,15.64,0.00,34.6858,77.9836,0.36383,0.202441,0.0,2175,321,42,YES,2,126.9
2026-05-07 00:42:50,55,100,v3,16,true,32,19.0624,-8.1569,10.9055,0.6800,0.0300,23.55,7436.51,16.63,0.00,34.6858,63.5103,0.35708,0.429281,0.1,2355,369,42,YES,2,135.8
2026-05-07 00:44:52,56,100,v3,16,true,32,15.6223,-8.6374,6.9850,0.5900,0.0000,20.93,6387.36,15.26,0.00,34.6858,38.9218,0.35046,1.003121,0.5,2093,299,42,YES,2,122.1
2026-05-07 00:47:09,57,100,v3,16,true,32,18.6208,-7.4760,11.1448,0.6800,0.0200,23.34,7048.78,16.99,0.00,34.6858,63.1447,0.34396,0.234575,0.1,2334,432,42,YES,2,136.5
2026-05-07 00:49:24,58,100,v3,16,true,32,18.8230,-7.6181,11.2049,0.6500,0.0400,23.23,7046.08,17.05,0.00,34.6858,72.6041,0.33758,0.348958,0.4,2323,370,42,YES,2,134.7
2026-05-07 00:51:40,59,100,v3,16,true,32,18.8416,-9.0829,9.7587,0.6900,0.0200,23.49,6927.84,16.78,0.00,34.6858,39.9549,0.33132,1.196277,0.0,2349,359,42,YES,2,136.2
2026-05-07 00:53:47,60,100,v3,16,true,32,17.3433,-8.0144,9.3288,0.6300,0.0100,21.74,6189.36,15.30,0.00,34.6858,36.9004,0.32517,0.695149,0.1,2174,345,42,YES,2,126.9
2026-05-07 00:55:58,61,100,v3,16,true,32,17.8738,-6.8932,10.9806,0.7100,0.0200,22.47,6878.00,16.17,0.00,34.6858,67.7114,0.31914,0.537570,0.1,2247,229,42,YES,2,131.3
2026-05-07 00:58:11,62,100,v3,16,true,32,17.8867,-9.8737,8.0130,0.6700,0.0100,22.82,7495.56,16.14,0.00,34.6858,37.5717,0.31322,0.599100,0.1,2282,347,42,YES,2,132.6
2026-05-07 01:00:31,63,100,v3,16,true,32,20.0347,-8.2776,11.7571,0.7500,0.0000,24.30,7453.53,18.09,0.00,34.6858,39.1190,0.30741,0.342654,0.0,2430,243,42,YES,2,140.6
2026-05-07 01:02:50,64,100,v3,16,true,32,19.1233,-7.5973,11.5259,0.7500,0.0200,23.63,7015.01,16.97,0.00,34.6858,71.1138,0.30171,1.036307,0.5,2363,237,42,YES,2,138.8
2026-05-07 01:05:20,65,100,v3,16,true,32,21.7495,-7.7527,13.9968,0.7800,0.0100,26.07,6947.92,18.56,0.00,34.6858,42.5197,0.29611,0.348650,0.0,2607,174,42,YES,2,149.9
2026-05-07 01:07:40,66,100,v3,16,true,32,19.1909,-9.4172,9.7737,0.6300,0.0000,24.05,6954.08,18.01,0.00,34.6858,40.1524,0.29062,0.772343,0.0,2405,232,42,YES,2,139.9
2026-05-07 01:10:11,67,100,v3,16,true,32,22.4987,-6.2248,16.2739,0.8100,0.0400,26.46,7887.01,18.48,0.00,34.6858,71.9930,0.28523,0.679799,0.0,2646,177,42,YES,2,150.8
2026-05-07 01:12:39,68,100,v3,16,true,32,21.5265,-6.3626,15.1639,0.7600,0.0400,25.80,7142.28,19.79,0.00,34.6858,70.6404,0.27994,0.225583,0.0,2580,386,42,YES,2,148.8
2026-05-07 01:15:15,69,100,v3,16,true,32,23.7921,-5.0894,18.7028,0.7900,0.0500,27.12,7247.45,20.60,0.00,34.6858,74.7874,0.27475,0.359329,0.1,2712,196,42,YES,2,155.9
2026-05-07 01:17:38,70,100,v3,16,true,32,20.1145,-7.2753,12.8392,0.7700,0.0000,24.60,7090.69,17.61,0.00,34.6858,38.6858,0.26965,1.232297,0.0,2460,161,42,YES,2,142.8
2026-05-07 01:20:06,71,100,v3,16,true,32,21.7703,-7.3463,14.4239,0.7100,0.0100,25.49,8005.17,18.56,0.00,34.6858,73.6121,0.26465,0.395182,0.3,2549,150,42,YES,2,147.9
2026-05-07 01:22:40,72,100,v3,16,true,32,22.4801,-8.1969,14.2831,0.7800,0.0100,26.90,7805.63,19.41,0.00,34.6858,71.3174,0.25974,1.427870,0.1,2690,160,42,YES,2,153.9
2026-05-07 01:25:13,73,100,v3,16,true,32,22.1812,-9.3244,12.8568,0.7200,0.0100,26.41,7856.24,19.74,0.00,34.6858,70.2611,0.25492,0.470925,0.1,2641,169,42,YES,2,152.5
2026-05-07 01:27:47,74,100,v3,16,true,32,22.8812,-8.4735,14.4076,0.7600,0.0000,26.88,7407.67,20.17,0.00,34.6858,39.5075,0.25019,0.977053,0.0,2688,181,42,YES,2,154.0
2026-05-07 01:30:31,75,100,v3,16,true,32,25.0819,-8.0308,17.0510,0.8300,0.0000,28.86,7842.32,20.97,0.00,34.6858,38.3719,0.24555,0.442285,0.0,2886,450,42,YES,2,164.1
2026-05-07 01:32:55,76,100,v3,16,true,32,20.7989,-8.3120,12.4869,0.7100,0.0100,24.74,7369.15,19.25,0.00,34.6858,71.5809,0.24100,0.561983,0.1,2474,316,42,YES,2,144.8
2026-05-07 01:35:22,77,100,v3,16,true,32,21.2459,-7.8214,13.4245,0.7100,0.0100,25.38,7838.12,19.26,0.00,34.6858,67.0297,0.23653,1.018866,0.2,2538,463,42,YES,2,146.8
2026-05-07 01:38:12,78,100,v3,16,true,32,26.3866,-7.4476,18.9390,0.8400,0.0300,29.83,8045.00,22.20,0.00,34.6858,47.5252,0.23214,2.120031,0.0,2983,234,42,YES,2,169.7
2026-05-07 01:40:36,79,100,v3,16,true,32,20.4860,-7.9530,12.5330,0.7300,0.0100,24.68,6620.05,20.59,0.00,34.6858,69.9242,0.22783,0.379303,0.0,2468,199,42,YES,2,144.6
2026-05-07 01:43:29,80,100,v3,16,true,32,26.4712,-7.9354,18.5358,0.8200,0.0300,30.11,7487.89,24.10,0.00,34.6858,72.4466,0.22361,0.230839,0.1,3011,386,42,YES,2,172.4
2026-05-07 01:46:07,81,100,v3,16,true,32,23.2580,-7.7478,15.5102,0.8200,0.0000,27.12,7338.40,20.83,0.00,34.6858,39.2756,0.21946,1.393218,0.2,2712,578,42,YES,2,158.1
2026-05-07 01:48:46,82,100,v3,16,true,32,24.3573,-7.1239,17.2333,0.7700,0.0200,27.52,6561.17,23.20,0.00,34.6858,38.6266,0.21539,0.573294,0.2,2752,570,42,YES,2,159.5
2026-05-07 01:51:27,83,100,v3,16,true,32,24.0201,-8.2225,15.7976,0.7400,0.0100,27.75,6877.82,20.84,0.00,34.6858,41.4849,0.21139,2.604588,0.5,2775,841,42,YES,2,160.8
2026-05-07 01:54:09,84,100,v3,16,true,32,23.6233,-9.4830,14.1402,0.7200,0.0100,27.77,6842.70,19.74,0.00,34.6858,39.4487,0.20747,1.082664,0.1,2777,540,42,YES,2,161.6
2026-05-07 01:56:47,85,100,v3,16,true,32,23.3437,-7.0541,16.2896,0.8200,0.0100,27.14,6669.43,21.35,0.00,34.6858,38.7872,0.20362,0.944715,0.0,2714,425,42,YES,2,158.6
2026-05-07 01:59:35,86,100,v3,16,true,32,25.7243,-7.7903,17.9339,0.8000,0.0100,29.06,7060.40,21.78,0.00,34.6858,72.9757,0.19985,0.914414,0.4,2906,351,42,YES,2,168.1
2026-05-07 02:02:20,87,100,v3,16,true,32,25.1269,-9.5134,15.6135,0.7800,0.0100,28.59,7114.33,22.15,0.00,34.6858,47.0123,0.19614,0.334443,0.0,2859,365,42,YES,2,164.8
2026-05-07 02:05:06,88,100,v3,16,true,32,24.7519,-8.7287,16.0232,0.8100,0.0200,28.76,7169.86,22.20,0.00,34.6858,42.2048,0.19250,1.367558,0.1,2876,458,42,YES,2,165.9
2026-05-07 02:07:47,89,100,v3,16,true,32,24.0460,-7.6432,16.4029,0.7500,0.0200,27.69,7824.47,20.21,0.00,34.6858,64.3742,0.18893,0.382781,0.8,2769,389,42,YES,2,160.5
2026-05-07 02:10:29,90,100,v3,16,true,32,24.2927,-8.1703,16.1224,0.7800,0.0100,28.03,6959.01,20.75,0.00,34.6858,43.7810,0.18543,0.546814,0.2,2803,546,42,YES,2,162.2
2026-05-07 02:13:10,91,100,v3,16,true,32,23.7810,-8.4094,15.3716,0.7200,0.0200,27.55,7112.40,21.11,0.00,34.6858,44.7093,0.18199,1.446780,0.7,2755,557,42,YES,2,161.5
2026-05-07 02:15:58,92,100,v3,16,true,32,24.9279,-7.2322,17.6957,0.8000,0.0100,28.64,7393.93,22.51,0.00,34.6858,43.3731,0.17861,0.866758,0.6,2864,586,42,YES,2,167.7
2026-05-07 02:18:52,93,100,v3,16,true,32,26.0961,-9.1626,16.9335,0.8800,0.0100,29.94,7659.48,22.39,0.00,34.6858,43.1170,0.17530,1.131580,0.1,2994,655,42,YES,2,173.9
2026-05-07 02:21:44,94,100,v3,16,true,32,27.0243,-9.0095,18.0148,0.7700,0.0100,29.98,8587.52,22.06,0.00,34.6858,54.0941,0.17205,0.467971,0.1,2998,511,42,YES,2,172.1
2026-05-07 02:24:40,95,100,v3,16,true,32,27.3614,-8.6624,18.6991,0.8300,0.0200,30.50,8831.71,22.42,0.00,34.6858,68.6792,0.16885,0.458211,0.0,3050,635,42,YES,2,176.0
2026-05-07 02:27:32,96,100,v3,16,true,32,26.0587,-7.8922,18.1664,0.7900,0.0200,29.78,8909.56,22.55,0.00,34.6858,74.7082,0.16572,0.719838,0.4,2978,549,42,YES,2,172.4
2026-05-07 02:30:22,97,100,v3,16,true,32,25.8426,-8.0634,17.7792,0.8200,0.0100,29.21,8171.31,22.05,0.00,34.6858,61.6889,0.16265,0.978979,0.2,2921,351,42,YES,2,169.6
2026-05-07 02:33:09,98,100,v3,16,true,32,25.2371,-7.3812,17.8559,0.8500,0.0300,28.75,8335.75,21.51,0.00,34.6858,60.3709,0.15963,0.703539,0.2,2875,488,42,YES,2,166.8
2026-05-07 02:36:01,99,100,v3,16,true,32,26.3205,-6.3064,20.0141,0.9000,0.0000,29.73,8647.04,21.92,0.00,34.6858,39.2146,0.15667,1.142336,0.6,2973,184,42,YES,2,172.6
2026-05-07 02:38:50,100,100,v3,16,true,32,26.0645,-7.2019,18.8626,0.7800,0.0100,29.38,8542.73,21.00,0.00,34.6858,48.0102,0.15376,0.457395,0.1,2938,499,42,YES,2,168.5
2026-05-07 02:41:51,101,100,v3,16,true,32,28.5032,-5.9605,22.5427,0.9200,0.0200,31.68,7757.14,23.25,0.00,34.6858,43.1292,0.15091,1.454056,0.0,3168,456,42,YES,2,181.1
2026-05-07 02:44:58,102,100,v3,16,true,32,29.6750,-6.2089,23.4661,0.9300,0.0200,32.60,8225.25,24.20,0.00,34.6858,69.7764,0.14811,0.659838,0.0,3260,192,42,YES,2,187.5
2026-05-07 02:47:48,103,100,v3,16,true,32,25.8839,-7.2579,18.6260,0.8100,0.0400,29.44,7649.38,22.20,0.00,34.6858,76.4744,0.14537,0.428750,0.2,2944,585,42,YES,2,169.8
2026-05-07 02:50:48,104,100,v3,16,true,32,28.2531,-5.9106,22.3425,0.9000,0.0400,31.32,7352.83,23.22,0.00,34.6858,73.5552,0.14267,0.731049,0.0,3132,535,42,YES,2,180.2
2026-05-07 02:53:50,105,100,v3,16,true,32,28.5986,-8.0667,20.5320,0.8600,0.0000,31.63,7167.11,23.78,0.00,34.6858,39.9265,0.14002,0.286078,0.1,3163,248,42,YES,2,181.3
2026-05-07 02:56:42,106,100,v3,16,true,32,26.6642,-7.2773,19.3869,0.8200,0.0100,29.69,6844.63,22.14,0.00,34.6858,43.8784,0.13743,1.339859,0.0,2969,481,42,YES,2,172.5
2026-05-07 02:59:30,107,100,v3,16,true,32,25.7878,-7.6163,18.1715,0.8300,0.0100,29.34,7643.52,21.80,0.00,34.6858,71.6239,0.13488,0.699205,0.1,2934,340,42,YES,2,168.2
2026-05-07 03:02:38,108,100,v3,16,true,32,30.2237,-7.2159,23.0079,0.8900,0.0000,32.73,8156.81,25.35,0.00,34.6858,41.6492,0.13237,0.309256,0.0,3273,668,42,YES,2,187.3
2026-05-07 03:05:38,109,100,v3,16,true,32,28.3177,-6.9689,21.3489,0.8600,0.0500,31.33,8600.53,23.09,0.00,34.6858,74.1118,0.12992,1.494571,0.2,3133,181,42,YES,2,180.5
2026-05-07 03:08:39,110,100,v3,16,true,32,28.2156,-8.8189,19.3967,0.8400,0.0100,31.55,8942.76,24.35,0.00,34.6858,62.5770,0.12751,0.759862,0.0,3155,247,42,YES,2,180.9
2026-05-07 03:11:31,111,100,v3,16,true,32,26.6825,-8.2334,18.4491,0.8300,0.0300,29.90,8003.53,23.94,0.00,34.6858,46.0452,0.12514,0.708241,0.1,2990,180,42,YES,2,171.6
2026-05-07 03:14:30,112,100,v3,16,true,32,28.5401,-5.6568,22.8833,0.9000,0.0600,31.72,8444.35,23.81,0.00,34.8153,78.3665,0.12282,0.699440,0.0,3172,289,40,YES,0,179.6
2026-05-07 03:17:27,113,100,v3,16,true,32,27.4544,-6.7975,20.6569,0.8400,0.0300,30.79,7212.47,23.32,0.00,34.8153,78.4091,0.12054,0.834178,0.0,3079,223,40,YES,0,176.7
2026-05-07 03:20:29,114,100,v3,16,true,32,28.5259,-7.1816,21.3442,0.9000,0.0100,31.73,7191.84,23.70,0.00,34.8153,79.1540,0.11831,0.906470,0.2,3173,191,40,YES,0,181.8
2026-05-07 03:23:29,115,100,v3,16,true,32,28.6394,-7.4861,21.1533,0.8900,0.0100,31.51,7882.04,24.70,0.00,34.8153,43.0050,0.11611,1.699987,0.0,3151,652,40,YES,0,180.5
2026-05-07 03:26:30,116,100,v3,16,true,32,28.8830,-7.0945,21.7885,0.8700,0.0100,31.85,8156.57,23.30,0.00,34.8153,43.9508,0.11396,9.527426,0.1,3185,293,40,YES,0,181.0
2026-05-07 03:29:33,117,100,v3,16,true,32,28.7576,-8.2767,20.4810,0.8600,0.0100,31.76,7544.13,24.62,0.00,34.8153,71.9659,0.11185,1.858567,0.6,3176,183,40,YES,0,183.0
2026-05-07 03:32:27,118,100,v3,16,true,32,26.9255,-7.9963,18.9292,0.8400,0.0300,30.15,7525.90,23.43,0.00,34.8153,43.6991,0.10977,0.812849,0.0,3015,268,40,YES,0,173.5
2026-05-07 03:35:32,119,100,v3,16,true,32,29.5067,-8.7625,20.7442,0.8900,0.0400,32.31,7314.69,23.76,0.00,34.8153,74.1531,0.10774,0.897273,0.1,3231,312,40,YES,0,185.7
2026-05-07 03:38:37,120,100,v3,16,true,32,29.5771,-7.9222,21.6549,0.8800,0.0200,32.28,9636.47,22.95,0.00,34.8153,74.1199,0.10574,1.378881,0.1,3228,250,40,YES,0,184.6
2026-05-07 03:41:36,121,100,v3,16,true,32,27.9674,-8.5529,19.4145,0.8200,0.0200,31.28,8853.86,23.63,0.00,34.8153,67.0153,0.10378,0.539549,0.5,3128,228,40,YES,0,179.4
2026-05-07 03:44:38,122,100,v3,16,true,32,28.7173,-8.6754,20.0419,0.8400,0.0300,31.70,8918.54,23.57,0.00,34.8153,74.5479,0.10185,0.776522,0.3,3170,188,40,YES,0,181.5
2026-05-07 03:47:31,123,100,v3,16,true,32,26.8097,-6.0909,20.7188,0.8800,0.0400,29.83,8875.24,22.44,0.00,34.8153,76.7057,0.09996,0.324817,0.2,2983,199,40,YES,0,173.3
2026-05-07 03:50:35,124,100,v3,16,true,32,29.8076,-5.7999,24.0077,0.9200,0.0500,32.29,9489.45,23.19,0.00,34.8153,75.9471,0.09811,0.854871,0.4,3229,182,40,YES,0,184.3
