timestamp,epoch,episodes,state_encoder_version,voxel_channels,has_global_vector,global_feature_count,avg_step_reward,avg_final_eval_reward,avg_total_reward,positive_total_rate,positive_final_rate,avg_blocks_placed,avg_rejected_proximity,avg_encoder_time_ms,avg_global_encoder_time_ms,best_reward_all_time,best_ep_reward,epsilon,loss,invalid_rate_pct,total_blocks,ram_mb,best_base_blocks,best_base_tc,best_base_doors,epoch_time_sec
2026-05-06 07:05:02,126,150,v3,16,true,32,39.2695,-10.2428,29.0267,0.8733,0.0000,36.89,19902.69,34.55,0.00,-0.5974,71.3327,0.09412,0.065706,1.2,5533,573,6,YES,0,323.6
2026-05-06 07:10:40,127,150,v3,16,true,32,40.6810,-11.3357,29.3452,0.8667,0.0000,38.57,20715.27,36.38,0.00,-0.5974,72.9551,0.09238,0.163403,1.0,5785,889,6,YES,0,337.5
2026-05-06 07:16:02,128,150,v3,16,true,32,37.3213,-10.9654,26.3559,0.8733,0.0000,36.47,19792.40,33.34,0.00,-0.5974,69.8893,0.09068,0.060312,1.5,5470,786,6,YES,0,322.3
2026-05-06 07:21:06,129,150,v3,16,true,32,35.2745,-10.3935,24.8810,0.8800,0.0000,34.46,18483.33,31.87,0.00,-0.5974,71.8679,0.08901,0.078530,0.8,5169,440,6,YES,0,304.1
2026-05-06 07:26:18,130,150,v3,16,true,32,36.5387,-9.9896,26.5491,0.8800,0.0000,34.91,19286.49,32.91,0.00,-0.5974,66.5390,0.08737,0.049524,0.7,5237,459,6,YES,0,311.5
2026-05-06 07:31:44,131,150,v3,16,true,32,38.7774,-10.6341,28.1433,0.8867,0.0000,36.86,19909.11,34.43,0.00,-0.5974,70.3600,0.08576,0.048557,1.3,5529,708,6,YES,0,326.1
2026-05-06 07:37:31,132,150,v3,16,true,32,42.4727,-11.3194,31.1533,0.8933,0.0000,39.61,20935.83,35.89,0.00,-0.5974,68.3952,0.08418,0.025857,0.7,5941,838,6,YES,0,347.3
2026-05-06 07:43:21,133,150,v3,16,true,32,41.5480,-10.9665,30.5814,0.8667,0.0000,39.64,21137.33,37.50,0.00,-0.5974,73.7119,0.08263,0.026886,1.2,5946,397,6,YES,0,349.4
2026-05-06 07:49:06,134,150,v3,16,true,32,41.3980,-10.6903,30.7078,0.9133,0.0000,39.27,21363.70,37.09,0.00,-0.5974,76.8970,0.08110,0.041831,1.3,5890,850,6,YES,0,345.3
2026-05-06 07:54:22,135,150,v3,16,true,32,37.2101,-10.8742,26.3359,0.8800,0.0000,35.57,19225.79,33.54,0.00,-0.5974,68.6486,0.07961,0.018373,0.7,5335,707,6,YES,0,315.7
2026-05-06 07:59:09,136,150,v3,16,true,32,35.2108,-9.5295,25.6813,0.7933,0.0000,32.53,16609.31,30.17,0.00,-0.5974,70.3641,0.07838,0.032152,0.9,4880,767,6,YES,0,287.3
